gen,filename,PCE,donor
40,39_65_65,15.780370,PBCT-2F,
40,65_39_39,15.114761,PBCT-2F,
41,39_126_39,18.970386,PBCT-2F,
41,39_83_39,18.790374,PBCT-2F,
41,39_100_39,18.661747,PBCT-2F,
41,39_100_39,18.661747,PBCT-2F,
41,39_130_39,18.615218,PBCT-2F,
41,39_104_39,18.479242,PBCT-2F,
41,39_115_39,18.291354,PBCT-2F,
41,39_118_39,18.263954,PBCT-2F,
41,39_132_39,18.257990,PBCT-2F,
41,39_26_39,18.229216,PBCT-2F,
41,65_126_39,18.219588,PBCT-2F,
41,39_126_65,18.148041,PBCT-2F,
41,39_126_9,18.132191,PBCT-2F,
41,65_83_39,17.981691,PBCT-2F,
41,39_126_33,17.944666,PBCT-2F,
41,39_100_65,17.920641,PBCT-2F,
41,39_83_65,17.915548,PBCT-2F,
41,39_108_39,17.866924,PBCT-2F,
41,0_100_39,17.724355,PBCT-2F,
41,55_83_39,17.692368,PBCT-2F,
41,39_100_55,17.644580,PBCT-2F,
41,39_130_0,17.643102,PBCT-2F,
41,65_126_65,17.462189,PBCT-2F,
41,65_126_65,17.462189,PBCT-2F,
41,39_126_42,17.309111,PBCT-2F,
41,39_118_64,17.091283,PBCT-2F,
41,39_118_37,16.863596,PBCT-2F,
41,39_115_52,16.729283,PBCT-2F,
41,39_40_39,16.516757,PBCT-2F,
41,39_65_65,15.780370,PBCT-2F,
41,39_1_65,15.185810,PBB-F,
41,39_54_65,14.938486,PBB-F,
42,39_126_39,18.970386,PBCT-2F,
42,39_83_39,18.790374,PBCT-2F,
42,39_100_39,18.661747,PBCT-2F,
42,39_100_39,18.661747,PBCT-2F,
42,39_130_39,18.615218,PBCT-2F,
42,39_104_39,18.479242,PBCT-2F,
42,39_115_39,18.291354,PBCT-2F,
42,39_118_39,18.263954,PBCT-2F,
42,39_132_39,18.257990,PBCT-2F,
42,39_26_39,18.229216,PBCT-2F,
42,65_126_39,18.219588,PBCT-2F,
42,39_126_65,18.148041,PBCT-2F,
42,39_126_9,18.132191,PBCT-2F,
42,39_126_0,18.060324,PBCT-2F,
42,65_83_39,17.981691,PBCT-2F,
42,39_126_33,17.944666,PBCT-2F,
42,39_100_65,17.920641,PBCT-2F,
42,39_126_28,17.833681,PBCT-2F,
42,4_126_39,17.733707,PBCT-2F,
42,39_100_55,17.644580,PBCT-2F,
42,39_104_65,17.580202,PBCT-2F,
42,39_106_39,17.571288,PBCT-2F,
42,39_132_65,17.520110,PBCT-2F,
42,65_126_65,17.462189,PBCT-2F,
42,39_26_65,17.461463,PBCT-2F,
42,39_21_39,17.449371,PBCT-2F,
42,39_126_3,17.360411,PBCT-2F,
42,39_100_26,17.348715,PBCT-2F,
42,52_126_39,17.261929,PBCT-2F,
42,39_126_48,16.832677,PBCT-2F,
42,16_115_39,16.512368,PBCT-2F,
42,39_90_39,15.631599,PBB-F,
43,39_126_39,18.970386,PBCT-2F,
43,39_83_39,18.790374,PBCT-2F,
43,39_100_39,18.661747,PBCT-2F,
43,39_100_39,18.661747,PBCT-2F,
43,39_130_39,18.615218,PBCT-2F,
43,39_104_39,18.479242,PBCT-2F,
43,39_115_39,18.291354,PBCT-2F,
43,39_118_39,18.263954,PBCT-2F,
43,39_132_39,18.257990,PBCT-2F,
43,39_26_39,18.229216,PBCT-2F,
43,65_126_39,18.219588,PBCT-2F,
43,39_126_65,18.148041,PBCT-2F,
43,39_126_9,18.132191,PBCT-2F,
43,39_126_0,18.060324,PBCT-2F,
43,65_83_39,17.981691,PBCT-2F,
43,39_126_33,17.944666,PBCT-2F,
43,39_83_65,17.915548,PBCT-2F,
43,39_83_63,17.677064,PBCT-2F,
43,39_112_39,17.592615,PBCT-2F,
43,39_132_65,17.520110,PBCT-2F,
43,39_100_33,17.467979,PBCT-2F,
43,65_126_65,17.462189,PBCT-2F,
43,39_104_0,17.378321,PBCT-2F,
43,39_115_46,17.209493,PBCT-2F,
43,49_126_65,17.181744,PBCT-2F,
43,39_104_2,16.993922,PBCT-2F,
43,39_83_16,16.948701,PBCT-2F,
43,39_130_40,16.793286,PBCT-2F,
43,65_100_46,16.678916,PBCT-2F,
43,65_68_39,15.691132,D18,
43,39_6_39,15.603716,PBB-F,
43,39_33_33,14.940763,PBB-F,
44,39_126_39,18.970386,PBCT-2F,
44,39_83_39,18.790374,PBCT-2F,
44,39_100_39,18.661747,PBCT-2F,
44,39_100_39,18.661747,PBCT-2F,
44,39_130_39,18.615218,PBCT-2F,
44,39_104_39,18.479242,PBCT-2F,
44,39_115_39,18.291354,PBCT-2F,
44,39_118_39,18.263954,PBCT-2F,
44,39_132_39,18.257990,PBCT-2F,
44,39_26_39,18.229216,PBCT-2F,
44,65_126_39,18.219588,PBCT-2F,
44,39_126_65,18.148041,PBCT-2F,
44,39_126_9,18.132191,PBCT-2F,
44,39_126_0,18.060324,PBCT-2F,
44,65_83_39,17.981691,PBCT-2F,
44,39_126_33,17.944666,PBCT-2F,
44,39_126_17,17.731021,PBCT-2F,
44,39_115_0,17.602837,PBCT-2F,
44,39_92_39,17.403782,PBCT-2F,
44,39_126_13,16.924890,PBCT-2F,
44,16_83_39,16.909038,PBCT-2F,
44,39_120_39,16.748571,PBCT-2F,
44,39_115_7,16.594698,PBCT-2F,
44,39_130_48,16.543393,PBCT-2F,
44,65_83_34,16.489855,PBCT-2F,
44,57_126_33,16.411000,PBCT-2F,
44,65_118_65,16.372489,PBCT-2F,
44,39_39_39,16.126517,PBCT-2F,
44,39_65_65,15.780370,PBCT-2F,
44,39_58_39,15.700757,PBCT-2F,
44,39_58_39,15.700757,PBCT-2F,
44,39_33_33,14.940763,PBB-F,
45,39_126_39,18.970386,PBCT-2F,
45,39_83_39,18.790374,PBCT-2F,
45,39_100_39,18.661747,PBCT-2F,
45,39_100_39,18.661747,PBCT-2F,
45,39_130_39,18.615218,PBCT-2F,
45,39_104_39,18.479242,PBCT-2F,
45,39_115_39,18.291354,PBCT-2F,
45,39_118_39,18.263954,PBCT-2F,
45,39_132_39,18.257990,PBCT-2F,
45,39_26_39,18.229216,PBCT-2F,
45,65_126_39,18.219588,PBCT-2F,
45,39_126_65,18.148041,PBCT-2F,
45,39_126_9,18.132191,PBCT-2F,
45,39_126_0,18.060324,PBCT-2F,
45,65_83_39,17.981691,PBCT-2F,
45,39_126_33,17.944666,PBCT-2F,
45,9_83_39,17.739685,PBCT-2F,
45,65_130_39,17.662006,PBCT-2F,
45,65_130_39,17.662006,PBCT-2F,
45,61_83_39,17.604199,PBCT-2F,
45,39_126_37,17.599542,PBCT-2F,
45,39_100_33,17.467979,PBCT-2F,
45,39_126_67,17.465298,PBCT-2F,
45,39_104_26,17.285464,PBCT-2F,
45,39_126_19,17.193649,PBCT-2F,
45,39_115_32,17.121575,PBCT-2F,
45,39_115_47,17.066310,PBCT-2F,
45,59_104_39,17.033050,PBCT-2F,
45,65_83_65,16.992910,PBCT-2F,
45,39_137_39,16.550291,PBCT-2F,
45,5_126_33,16.154370,PBCT-2F,
45,65_104_8,16.017964,PBCT-2F,
46,39_126_39,18.970386,PBCT-2F,
46,39_83_39,18.790374,PBCT-2F,
46,39_100_39,18.661747,PBCT-2F,
46,39_100_39,18.661747,PBCT-2F,
46,39_130_39,18.615218,PBCT-2F,
46,39_104_39,18.479242,PBCT-2F,
46,39_115_39,18.291354,PBCT-2F,
46,39_118_39,18.263954,PBCT-2F,
46,39_132_39,18.257990,PBCT-2F,
46,39_26_39,18.229216,PBCT-2F,
46,65_126_39,18.219588,PBCT-2F,
46,39_126_65,18.148041,PBCT-2F,
46,39_126_9,18.132191,PBCT-2F,
46,39_126_0,18.060324,PBCT-2F,
46,65_83_39,17.981691,PBCT-2F,
46,39_126_33,17.944666,PBCT-2F,
46,39_126_4,17.737153,PBCT-2F,
46,39_130_9,17.690936,PBCT-2F,
46,39_130_55,17.622319,PBCT-2F,
46,39_115_54,17.576810,PBCT-2F,
46,39_130_33,17.525054,PBCT-2F,
46,39_104_27,17.361869,PBCT-2F,
46,39_118_0,17.282271,PBCT-2F,
46,39_26_28,17.121072,PBCT-2F,
46,39_104_68,17.018211,PBCT-2F,
46,39_126_21,16.984851,PBCT-2F,
46,39_132_37,16.924138,PBCT-2F,
46,22_115_39,16.542245,PBCT-2F,
46,48_118_39,16.386010,PBCT-2F,
46,39_38_39,15.777835,PBCT-2F,
46,39_33_33,14.940763,PBB-F,
46,39_9_9,14.700735,PBB-F,
47,39_126_39,18.970386,PBCT-2F,
47,39_83_39,18.790374,PBCT-2F,
47,39_100_39,18.661747,PBCT-2F,
47,39_100_39,18.661747,PBCT-2F,
47,39_130_39,18.615218,PBCT-2F,
47,39_104_39,18.479242,PBCT-2F,
47,39_115_39,18.291354,PBCT-2F,
47,39_118_39,18.263954,PBCT-2F,
47,39_132_39,18.257990,PBCT-2F,
47,39_26_39,18.229216,PBCT-2F,
47,65_126_39,18.219588,PBCT-2F,
47,39_126_65,18.148041,PBCT-2F,
47,39_126_9,18.132191,PBCT-2F,
47,39_126_0,18.060324,PBCT-2F,
47,65_83_39,17.981691,PBCT-2F,
47,39_126_33,17.944666,PBCT-2F,
47,29_126_39,17.892269,PBCT-2F,
47,65_132_39,17.713985,PBCT-2F,
47,65_130_39,17.662006,PBCT-2F,
47,39_126_37,17.599542,PBCT-2F,
47,39_130_46,17.433372,PBCT-2F,
47,39_100_4,17.430196,PBCT-2F,
47,39_100_36,17.417104,PBCT-2F,
47,39_132_33,17.221336,PBCT-2F,
47,67_100_39,17.184865,PBCT-2F,
47,39_100_8,17.168423,PBCT-2F,
47,39_100_53,17.047328,PBCT-2F,
47,65_83_6,16.993774,PBCT-2F,
47,47_118_39,16.912101,PBCT-2F,
47,39_118_34,16.829649,PBCT-2F,
47,39_118_45,16.733209,PBCT-2F,
47,39_33_33,14.940763,PBB-F,
48,39_126_39,18.970386,PBCT-2F,
48,39_83_39,18.790374,PBCT-2F,
48,39_100_39,18.661747,PBCT-2F,
48,39_100_39,18.661747,PBCT-2F,
48,39_130_39,18.615218,PBCT-2F,
48,39_104_39,18.479242,PBCT-2F,
48,39_115_39,18.291354,PBCT-2F,
48,39_118_39,18.263954,PBCT-2F,
48,39_132_39,18.257990,PBCT-2F,
48,39_26_39,18.229216,PBCT-2F,
48,65_126_39,18.219588,PBCT-2F,
48,39_126_65,18.148041,PBCT-2F,
48,39_126_9,18.132191,PBCT-2F,
48,39_126_0,18.060324,PBCT-2F,
48,65_83_39,17.981691,PBCT-2F,
48,39_126_33,17.944666,PBCT-2F,
48,39_100_6,17.645229,PBCT-2F,
48,62_104_39,17.616826,PBCT-2F,
48,39_126_42,17.309111,PBCT-2F,
48,39_104_38,17.189027,PBCT-2F,
48,39_132_9,17.158746,PBCT-2F,
48,39_83_3,17.150543,PBCT-2F,
48,65_126_63,17.043588,PBCT-2F,
48,21_126_39,17.004945,PBCT-2F,
48,39_115_18,16.951359,PBCT-2F,
48,39_83_7,16.904430,PBCT-2F,
48,39_115_59,16.869515,PBCT-2F,
48,39_26_23,16.831729,PBCT-2F,
48,61_126_33,16.805148,PBCT-2F,
48,39_26_3,16.716522,PBCT-2F,
48,39_44_39,16.541771,D18,
48,39_123_39,15.782562,PBB-F,
49,39_126_39,18.970386,PBCT-2F,
49,39_83_39,18.790374,PBCT-2F,
49,39_100_39,18.661747,PBCT-2F,
49,39_100_39,18.661747,PBCT-2F,
49,39_130_39,18.615218,PBCT-2F,
49,39_104_39,18.479242,PBCT-2F,
49,39_115_39,18.291354,PBCT-2F,
49,39_118_39,18.263954,PBCT-2F,
49,39_132_39,18.257990,PBCT-2F,
49,39_26_39,18.229216,PBCT-2F,
49,65_126_39,18.219588,PBCT-2F,
49,39_126_65,18.148041,PBCT-2F,
49,39_126_9,18.132191,PBCT-2F,
49,39_126_0,18.060324,PBCT-2F,
49,65_83_39,17.981691,PBCT-2F,
49,39_126_27,17.960816,PBCT-2F,
49,39_126_27,17.960816,PBCT-2F,
49,39_126_33,17.944666,PBCT-2F,
49,39_100_56,17.554315,PBCT-2F,
49,65_126_65,17.462189,PBCT-2F,
49,39_126_52,17.381145,PBCT-2F,
49,15_83_39,17.314430,PBCT-2F,
49,39_126_42,17.309111,PBCT-2F,
49,39_104_43,17.265858,PBCT-2F,
49,39_83_41,17.230541,PBCT-2F,
49,39_0_39,17.167124,PBCT-2F,
49,39_118_27,17.089905,PBCT-2F,
49,39_100_50,17.032749,PBCT-2F,
49,39_132_8,16.881839,PBCT-2F,
49,39_115_42,16.801481,PBCT-2F,
49,1_126_33,16.775456,PBCT-2F,
49,39_93_39,15.853376,PBB-F,
50,39_126_39,18.970386,PBCT-2F,
50,39_83_39,18.790374,PBCT-2F,
50,39_100_39,18.661747,PBCT-2F,
50,39_100_39,18.661747,PBCT-2F,
50,39_130_39,18.615218,PBCT-2F,
50,39_104_39,18.479242,PBCT-2F,
50,39_115_39,18.291354,PBCT-2F,
50,39_118_39,18.263954,PBCT-2F,
50,39_132_39,18.257990,PBCT-2F,
50,39_26_39,18.229216,PBCT-2F,
50,65_126_39,18.219588,PBCT-2F,
50,39_126_65,18.148041,PBCT-2F,
50,39_126_9,18.132191,PBCT-2F,
50,39_126_0,18.060324,PBCT-2F,
50,65_83_39,17.981691,PBCT-2F,
50,39_126_27,17.960816,PBCT-2F,
50,39_126_61,17.955728,PBCT-2F,
50,39_83_65,17.915548,PBCT-2F,
50,65_100_39,17.831325,PBCT-2F,
50,39_130_65,17.809687,PBCT-2F,
50,39_126_32,17.777549,PBCT-2F,
50,39_100_0,17.762161,PBCT-2F,
50,39_126_44,17.636680,PBCT-2F,
50,1_100_39,17.489860,PBCT-2F,
50,39_126_31,17.348466,PBCT-2F,
50,39_132_12,17.179744,PBCT-2F,
50,39_0_39,17.167124,PBCT-2F,
50,39_126_21,16.984851,PBCT-2F,
50,22_126_39,16.983199,PBCT-2F,
50,39_31_39,16.066450,PBCT-2F,
50,65_64_39,15.766010,PBCT-2F,
50,39_17_39,15.741247,PBCT-2F,
51,39_126_39,18.970386,PBCT-2F,
51,39_83_39,18.790374,PBCT-2F,
51,39_100_39,18.661747,PBCT-2F,
51,39_100_39,18.661747,PBCT-2F,
51,39_130_39,18.615218,PBCT-2F,
51,39_104_39,18.479242,PBCT-2F,
51,39_115_39,18.291354,PBCT-2F,
51,39_118_39,18.263954,PBCT-2F,
51,39_132_39,18.257990,PBCT-2F,
51,39_26_39,18.229216,PBCT-2F,
51,65_126_39,18.219588,PBCT-2F,
51,39_126_65,18.148041,PBCT-2F,
51,39_126_9,18.132191,PBCT-2F,
51,39_126_0,18.060324,PBCT-2F,
51,65_83_39,17.981691,PBCT-2F,
51,39_126_27,17.960816,PBCT-2F,
51,39_126_60,17.942401,PBCT-2F,
51,65_126_65,17.462189,PBCT-2F,
51,39_130_47,17.395893,PBCT-2F,
51,39_104_27,17.361869,PBCT-2F,
51,19_126_39,17.316757,PBCT-2F,
51,39_115_4,17.057563,PBCT-2F,
51,39_101_39,17.043917,PBCT-2F,
51,39_126_21,16.984851,PBCT-2F,
51,39_126_48,16.832677,PBCT-2F,
51,53_126_65,16.471386,PBCT-2F,
51,39_0_0,15.858293,PBCT-2F,
51,39_65_65,15.780370,PBCT-2F,
51,39_65_65,15.780370,PBCT-2F,
51,65_39_39,15.114761,PBCT-2F,
51,39_9_9,14.700735,PBB-F,
51,39_41_9,14.488090,PBB-F,
52,39_126_39,18.970386,PBCT-2F,
52,39_83_39,18.790374,PBCT-2F,
52,39_100_39,18.661747,PBCT-2F,
52,39_100_39,18.661747,PBCT-2F,
52,39_130_39,18.615218,PBCT-2F,
52,39_104_39,18.479242,PBCT-2F,
52,39_115_39,18.291354,PBCT-2F,
52,39_118_39,18.263954,PBCT-2F,
52,39_132_39,18.257990,PBCT-2F,
52,39_26_39,18.229216,PBCT-2F,
52,65_126_39,18.219588,PBCT-2F,
52,39_126_65,18.148041,PBCT-2F,
52,39_126_9,18.132191,PBCT-2F,
52,39_126_0,18.060324,PBCT-2F,
52,65_86_39,18.033504,PBCT-2F,
52,65_83_39,17.981691,PBCT-2F,
52,39_126_27,17.960816,PBCT-2F,
52,9_83_39,17.739685,PBCT-2F,
52,39_83_27,17.726308,PBCT-2F,
52,39_126_36,17.685864,PBCT-2F,
52,65_126_65,17.462189,PBCT-2F,
52,39_26_65,17.461463,PBCT-2F,
52,39_83_59,17.435311,PBCT-2F,
52,39_104_60,17.285862,PBCT-2F,
52,39_126_18,17.192968,PBCT-2F,
52,39_118_34,16.829649,PBCT-2F,
52,65_130_65,16.799058,PBCT-2F,
52,39_26_3,16.716522,PBCT-2F,
52,67_118_39,16.703427,PBCT-2F,
52,39_75_39,15.940984,PBB-F,
52,39_84_39,15.656215,PBB-F,
52,39_25_39,15.588718,PBB-F,
53,39_126_39,18.970386,PBCT-2F,
53,39_83_39,18.790374,PBCT-2F,
53,39_86_39,18.685558,PBCT-2F,
53,39_100_39,18.661747,PBCT-2F,
53,39_100_39,18.661747,PBCT-2F,
53,39_130_39,18.615218,PBCT-2F,
53,39_104_39,18.479242,PBCT-2F,
53,39_115_39,18.291354,PBCT-2F,
53,39_118_39,18.263954,PBCT-2F,
53,39_132_39,18.257990,PBCT-2F,
53,39_26_39,18.229216,PBCT-2F,
53,65_126_39,18.219588,PBCT-2F,
53,39_126_65,18.148041,PBCT-2F,
53,39_126_9,18.132191,PBCT-2F,
53,39_126_0,18.060324,PBCT-2F,
53,65_86_39,18.033504,PBCT-2F,
53,65_83_39,17.981691,PBCT-2F,
53,39_130_1,17.522864,PBCT-2F,
53,39_83_59,17.435311,PBCT-2F,
53,39_100_47,17.420860,PBCT-2F,
53,39_118_0,17.282271,PBCT-2F,
53,39_26_6,17.268400,PBCT-2F,
53,39_118_9,17.218461,PBCT-2F,
53,39_26_1,17.145532,PBCT-2F,
53,39_100_31,17.041330,PBCT-2F,
53,39_100_31,17.041330,PBCT-2F,
53,39_100_7,17.033063,PBCT-2F,
53,39_100_13,16.924811,PBCT-2F,
53,39_118_66,16.917884,PBCT-2F,
53,39_115_2,16.806282,PBCT-2F,
53,39_118_13,16.538292,PBCT-2F,
53,39_0_0,15.858293,PBCT-2F,
54,39_126_39,18.970386,PBCT-2F,
54,39_83_39,18.790374,PBCT-2F,
54,39_86_39,18.685558,PBCT-2F,
54,39_100_39,18.661747,PBCT-2F,
54,39_100_39,18.661747,PBCT-2F,
54,39_130_39,18.615218,PBCT-2F,
54,39_104_39,18.479242,PBCT-2F,
54,39_115_39,18.291354,PBCT-2F,
54,39_118_39,18.263954,PBCT-2F,
54,39_132_39,18.257990,PBCT-2F,
54,39_26_39,18.229216,PBCT-2F,
54,65_126_39,18.219588,PBCT-2F,
54,39_126_65,18.148041,PBCT-2F,
54,39_126_9,18.132191,PBCT-2F,
54,39_126_0,18.060324,PBCT-2F,
54,65_86_39,18.033504,PBCT-2F,
54,39_100_54,17.697637,PBCT-2F,
54,39_100_55,17.644580,PBCT-2F,
54,39_126_44,17.636680,PBCT-2F,
54,39_100_30,17.346923,PBCT-2F,
54,39_118_9,17.218461,PBCT-2F,
54,39_100_14,17.188446,PBCT-2F,
54,39_115_32,17.121575,PBCT-2F,
54,39_132_46,17.061115,PBCT-2F,
54,39_126_21,16.984851,PBCT-2F,
54,39_104_24,16.745805,PBCT-2F,
54,39_26_53,16.639414,PBCT-2F,
54,39_118_52,16.502321,PBCT-2F,
54,39_65_65,15.780370,PBCT-2F,
54,65_39_39,15.114761,PBCT-2F,
54,65_39_39,15.114761,PBCT-2F,
54,65_55_39,14.839258,PBCT-2F,
55,39_126_39,18.970386,PBCT-2F,
55,39_83_39,18.790374,PBCT-2F,
55,39_86_39,18.685558,PBCT-2F,
55,39_100_39,18.661747,PBCT-2F,
55,39_100_39,18.661747,PBCT-2F,
55,39_130_39,18.615218,PBCT-2F,
55,39_104_39,18.479242,PBCT-2F,
55,39_115_39,18.291354,PBCT-2F,
55,39_118_39,18.263954,PBCT-2F,
55,39_132_39,18.257990,PBCT-2F,
55,39_26_39,18.229216,PBCT-2F,
55,65_126_39,18.219588,PBCT-2F,
55,39_126_65,18.148041,PBCT-2F,
55,39_126_9,18.132191,PBCT-2F,
55,39_126_0,18.060324,PBCT-2F,
55,65_86_39,18.033504,PBCT-2F,
55,65_83_39,17.981691,PBCT-2F,
55,54_126_39,17.971370,PBCT-2F,
55,39_100_9,17.581769,PBCT-2F,
55,39_126_68,17.501592,PBCT-2F,
55,66_100_39,17.501244,PBCT-2F,
55,39_26_65,17.461463,PBCT-2F,
55,39_100_44,17.344995,PBCT-2F,
55,39_130_32,17.344639,PBCT-2F,
55,39_100_29,17.306808,PBCT-2F,
55,50_126_39,17.207214,PBCT-2F,
55,39_83_14,17.203552,PBCT-2F,
55,39_60_39,17.179034,PBCT-2F,
55,39_83_7,16.904430,PBCT-2F,
55,39_118_59,16.868335,PBCT-2F,
55,39_118_8,16.723947,PBCT-2F,
55,39_16_39,15.780015,PBB-F,
56,39_126_39,18.970386,PBCT-2F,
56,39_83_39,18.790374,PBCT-2F,
56,39_86_39,18.685558,PBCT-2F,
56,39_100_39,18.661747,PBCT-2F,
56,39_100_39,18.661747,PBCT-2F,
56,39_130_39,18.615218,PBCT-2F,
56,39_104_39,18.479242,PBCT-2F,
56,39_115_39,18.291354,PBCT-2F,
56,39_118_39,18.263954,PBCT-2F,
56,39_132_39,18.257990,PBCT-2F,
56,39_26_39,18.229216,PBCT-2F,
56,65_126_39,18.219588,PBCT-2F,
56,39_126_65,18.148041,PBCT-2F,
56,39_126_9,18.132191,PBCT-2F,
56,39_126_0,18.060324,PBCT-2F,
56,65_86_39,18.033504,PBCT-2F,
56,39_126_54,17.771276,PBCT-2F,
56,39_100_33,17.467979,PBCT-2F,
56,39_83_26,17.412959,PBCT-2F,
56,11_115_39,17.332413,PBCT-2F,
56,4_104_39,17.297896,PBCT-2F,
56,39_104_60,17.285862,PBCT-2F,
56,39_26_0,17.221399,PBCT-2F,
56,39_100_67,17.160076,PBCT-2F,
56,39_130_14,17.013637,PBCT-2F,
56,39_83_53,16.946527,PBCT-2F,
56,39_132_59,16.878664,PBCT-2F,
56,39_115_23,16.875653,PBCT-2F,
56,39_115_8,16.814989,PBCT-2F,
56,35_126_0,16.716001,PBCT-2F,
56,65_86_52,16.131115,PBCT-2F,
56,39_42_39,15.994603,PBCT-2F,
57,39_126_39,18.970386,PBCT-2F,
57,39_83_39,18.790374,PBCT-2F,
57,39_86_39,18.685558,PBCT-2F,
57,39_100_39,18.661747,PBCT-2F,
57,39_100_39,18.661747,PBCT-2F,
57,39_130_39,18.615218,PBCT-2F,
57,39_104_39,18.479242,PBCT-2F,
57,39_115_39,18.291354,PBCT-2F,
57,39_118_39,18.263954,PBCT-2F,
57,39_132_39,18.257990,PBCT-2F,
57,39_26_39,18.229216,PBCT-2F,
57,65_126_39,18.219588,PBCT-2F,
57,39_126_65,18.148041,PBCT-2F,
57,39_126_9,18.132191,PBCT-2F,
57,39_126_0,18.060324,PBCT-2F,
57,65_86_39,18.033504,PBCT-2F,
57,65_83_39,17.981691,PBCT-2F,
57,39_86_0,17.807075,PBCT-2F,
57,30_126_39,17.783595,PBCT-2F,
57,65_104_39,17.618516,PBCT-2F,
57,36_86_39,17.439812,PBCT-2F,
57,39_130_4,17.225677,PBCT-2F,
57,39_83_8,17.200816,PBCT-2F,
57,39_60_39,17.179034,PBCT-2F,
57,28_26_39,17.138301,PBCT-2F,
57,23_130_39,17.014171,PBCT-2F,
57,39_118_11,16.892471,PBCT-2F,
57,39_100_21,16.816148,PBCT-2F,
57,65_86_38,16.534393,PBCT-2F,
57,39_65_65,15.780370,PBCT-2F,
57,39_128_39,15.184687,PBCT-2F,
57,39_9_9,14.700735,PBB-F,
58,39_126_39,18.970386,PBCT-2F,
58,39_83_39,18.790374,PBCT-2F,
58,39_86_39,18.685558,PBCT-2F,
58,39_100_39,18.661747,PBCT-2F,
58,39_100_39,18.661747,PBCT-2F,
58,39_130_39,18.615218,PBCT-2F,
58,39_104_39,18.479242,PBCT-2F,
58,39_115_39,18.291354,PBCT-2F,
58,39_118_39,18.263954,PBCT-2F,
58,39_132_39,18.257990,PBCT-2F,
58,39_26_39,18.229216,PBCT-2F,
58,65_126_39,18.219588,PBCT-2F,
58,39_126_65,18.148041,PBCT-2F,
58,39_126_9,18.132191,PBCT-2F,
58,39_126_0,18.060324,PBCT-2F,
58,65_86_39,18.033504,PBCT-2F,
58,65_100_39,17.831325,PBCT-2F,
58,39_126_36,17.685864,PBCT-2F,
58,39_126_14,17.348438,PBCT-2F,
58,39_100_30,17.346923,PBCT-2F,
58,39_26_6,17.268400,PBCT-2F,
58,60_26_39,17.242192,PBCT-2F,
58,58_86_39,17.235175,PBCT-2F,
58,39_100_67,17.160076,PBCT-2F,
58,39_100_22,16.895030,PBCT-2F,
58,39_108_0,16.871256,PBCT-2F,
58,39_115_59,16.869515,PBCT-2F,
58,39_115_52,16.729283,PBCT-2F,
58,22_130_39,16.697141,PBCT-2F,
58,39_26_5,16.403233,PBCT-2F,
58,11_132_0,16.139797,PBCT-2F,
58,65_39_39,15.114761,PBCT-2F,
59,39_126_39,18.970386,PBCT-2F,
59,39_83_39,18.790374,PBCT-2F,
59,39_86_39,18.685558,PBCT-2F,
59,39_100_39,18.661747,PBCT-2F,
59,39_100_39,18.661747,PBCT-2F,
59,39_130_39,18.615218,PBCT-2F,
59,39_104_39,18.479242,PBCT-2F,
59,39_115_39,18.291354,PBCT-2F,
59,39_118_39,18.263954,PBCT-2F,
59,39_132_39,18.257990,PBCT-2F,
59,39_26_39,18.229216,PBCT-2F,
59,65_126_39,18.219588,PBCT-2F,
59,39_126_65,18.148041,PBCT-2F,
59,39_126_9,18.132191,PBCT-2F,
59,39_126_0,18.060324,PBCT-2F,
59,65_86_39,18.033504,PBCT-2F,
59,39_126_66,17.960227,PBCT-2F,
59,39_115_65,17.762863,PBCT-2F,
59,39_115_65,17.762863,PBCT-2F,
59,39_126_38,17.669001,PBCT-2F,
59,39_100_63,17.545137,PBCT-2F,
59,65_126_65,17.462189,PBCT-2F,
59,39_130_12,17.427753,PBCT-2F,
59,39_104_0,17.378321,PBCT-2F,
59,34_83_39,17.365102,PBCT-2F,
59,39_86_3,17.122566,PBCT-2F,
59,39_126_22,17.078819,PBCT-2F,
59,39_132_50,16.695050,PBCT-2F,
59,23_126_65,16.641271,PBCT-2F,
59,39_118_52,16.502321,PBCT-2F,
59,39_0_0,15.858293,PBCT-2F,
59,39_72_39,15.671624,PBCT-2F,
60,39_126_39,18.970386,PBCT-2F,
60,39_83_39,18.790374,PBCT-2F,
60,39_86_39,18.685558,PBCT-2F,
60,39_100_39,18.661747,PBCT-2F,
60,39_100_39,18.661747,PBCT-2F,
60,39_130_39,18.615218,PBCT-2F,
60,39_104_39,18.479242,PBCT-2F,
60,39_115_39,18.291354,PBCT-2F,
60,39_118_39,18.263954,PBCT-2F,
60,39_132_39,18.257990,PBCT-2F,
60,39_26_39,18.229216,PBCT-2F,
60,65_126_39,18.219588,PBCT-2F,
60,39_126_65,18.148041,PBCT-2F,
60,39_126_9,18.132191,PBCT-2F,
60,39_126_0,18.060324,PBCT-2F,
60,65_86_39,18.033504,PBCT-2F,
60,65_100_39,17.831325,PBCT-2F,
60,39_86_0,17.807075,PBCT-2F,
60,39_83_9,17.771353,PBCT-2F,
60,39_125_39,17.523076,PBCT-2F,
60,39_100_45,17.305227,PBCT-2F,
60,65_113_39,17.220746,PBCT-2F,
60,39_100_2,17.145172,PBCT-2F,
60,0_26_39,17.084847,PBCT-2F,
60,39_100_31,17.041330,PBCT-2F,
60,39_26_67,16.691273,PBCT-2F,
60,11_126_0,16.533574,PBCT-2F,
