gen,filename,PCE,donor
18,65_15_130_133_64,16.239806,PBCT-2F,
18,65_15_130_15_65,16.235429,PBCT-2F,
18,65_133_130_133_64,16.233104,PBCT-2F,
18,65_133_130_133_65,16.228232,PBCT-2F,
18,65_133_130_15_29,16.221747,PBCT-2F,
18,0_15_130_15_9,16.218087,D18,
18,65_133_130_15_64,16.142661,PBCT-2F,
18,64_28_54_28_65,16.130320,PBB-F,
18,65_28_36_28_64,15.965102,PBB-F,
18,29_15_130_15_34,15.747223,PBCT-2F,
18,64_15_130_133_52,15.719451,PBCT-2F,
18,64_15_130_68_0,15.637630,PBB-F,
18,29_117_130_117_64,15.522985,PBCT-2F,
18,1_15_130_135_1,15.236775,PBB-F,
19,65_28_130_28_65,17.482143,PBB-F,
19,9_28_130_28_65,17.435170,PBB-F,
19,64_28_130_28_65,17.423918,PBB-F,
19,65_28_130_28_64,17.398126,PBB-F,
19,65_28_130_28_1,17.357457,PBB-F,
19,47_28_130_28_65,17.337936,PBB-F,
19,1_28_130_28_65,17.335173,PBB-F,
19,0_28_130_28_64,17.315271,PBB-F,
19,64_28_130_28_33,17.263395,PBB-F,
19,64_28_130_28_64,17.250256,PBB-F,
19,29_28_130_28_29,17.229861,PBB-F,
19,29_28_130_28_64,17.216431,PBB-F,
19,9_15_130_28_65,16.820710,PBB-F,
19,64_28_130_3_65,16.817588,PBB-F,
19,9_28_130_15_65,16.801346,PBB-F,
19,65_15_130_28_9,16.794812,PBB-F,
19,65_15_130_28_65,16.784481,PBB-F,
19,64_28_130_15_0,16.759090,PBB-F,
19,29_3_130_28_64,16.721776,PBB-F,
19,64_15_130_28_0,16.715477,PBB-F,
19,33_28_130_15_33,16.610840,PBB-F,
19,0_28_130_0_0,16.584594,PBB-F,
19,1_15_130_28_1,16.512672,PBB-F,
19,29_15_130_28_29,16.507180,PBB-F,
19,29_28_130_15_29,16.507001,PBB-F,
19,1_28_130_3_35,16.427750,PBB-F,
19,29_3_130_3_29,16.368976,PBCT-2F,
19,64_15_130_15_64,16.285743,PBCT-2F,
19,1_28_94_28_65,16.197182,PBB-F,
19,65_28_130_98_65,15.995646,PBB-F,
19,64_15_130_30_64,15.861216,PBCT-2F,
19,0_76_130_15_64,15.579517,PBCT-2F,
20,65_28_130_28_9,17.499812,PBB-F,
20,65_28_130_28_65,17.482143,PBB-F,
20,9_28_130_28_65,17.435170,PBB-F,
20,64_28_130_28_65,17.423918,PBB-F,
20,65_28_130_28_64,17.398126,PBB-F,
20,65_28_130_28_1,17.357457,PBB-F,
20,47_28_130_28_65,17.337936,PBB-F,
20,1_28_130_28_65,17.335173,PBB-F,
20,64_28_130_28_29,17.318864,PBB-F,
20,0_28_130_28_64,17.315271,PBB-F,
20,64_28_130_28_33,17.263395,PBB-F,
20,64_28_130_28_64,17.250256,PBB-F,
20,29_28_130_28_29,17.229861,PBB-F,
20,29_28_130_28_64,17.216431,PBB-F,
20,65_28_130_28_47,17.141227,PBB-F,
20,29_28_130_28_4,17.112723,PBB-F,
20,65_28_130_3_9,16.871168,PBB-F,
20,9_15_130_28_65,16.820710,PBB-F,
20,64_28_130_3_65,16.817588,PBB-F,
20,1_28_130_3_65,16.813575,PBB-F,
20,9_28_130_15_65,16.801346,PBB-F,
20,65_15_130_28_9,16.794812,PBB-F,
20,65_28_130_15_64,16.726963,PBB-F,
20,64_28_130_154_63,16.300031,PBB-F,
20,29_28_167_28_29,16.238190,PBB-F,
20,29_28_130_88_29,15.915556,PBB-F,
20,65_28_130_13_51,15.763847,PBB-F,
20,9_44_130_15_65,15.440627,PBB-F,
20,65_110_130_15_64,15.378616,PBCT-2F,
20,9_73_130_73_65,15.230581,PBB-F,
20,65_3_130_112_24,15.229195,PBB-F,
20,65_17_130_17_65,15.138148,PBB-F,
21,9_28_130_28_9,17.519515,PBB-F,
21,65_28_130_28_9,17.499812,PBB-F,
21,65_28_130_28_65,17.482143,PBB-F,
21,9_28_130_28_65,17.435170,PBB-F,
21,64_28_130_28_65,17.423918,PBB-F,
21,65_28_130_28_64,17.398126,PBB-F,
21,65_28_130_28_1,17.357457,PBB-F,
21,64_28_130_28_9,17.343390,PBB-F,
21,47_28_130_28_65,17.337936,PBB-F,
21,1_28_130_28_65,17.335173,PBB-F,
21,33_28_130_28_64,17.323336,PBB-F,
21,64_28_130_28_29,17.318864,PBB-F,
21,0_28_130_28_64,17.315271,PBB-F,
21,1_28_130_28_1,17.280111,PBB-F,
21,64_28_130_28_33,17.263395,PBB-F,
21,64_28_130_28_64,17.250256,PBB-F,
21,29_28_130_28_29,17.229861,PBB-F,
21,65_28_130_28_10,17.217979,PBB-F,
21,29_28_130_28_64,17.216431,PBB-F,
21,64_28_130_28_54,17.194505,PBB-F,
21,65_28_130_28_47,17.141227,PBB-F,
21,29_28_130_28_4,17.112723,PBB-F,
21,1_28_130_28_42,16.944912,PBB-F,
21,47_28_130_28_47,16.927483,PBB-F,
21,1_28_140_28_65,16.440628,PBB-F,
21,65_28_130_90_65,16.330542,PBB-F,
21,29_28_57_28_29,16.325306,PBB-F,
21,65_28_130_154_7,16.230323,PBB-F,
21,29_28_130_123_29,16.209226,PBB-F,
21,65_3_130_3_47,16.188643,PBB-F,
21,29_28_130_89_36,16.086261,PBB-F,
21,47_28_130_42_59,15.968485,PBB-F,
22,9_28_130_28_9,17.519515,PBB-F,
22,65_28_130_28_9,17.499812,PBB-F,
22,65_28_130_28_65,17.482143,PBB-F,
22,9_28_130_28_65,17.435170,PBB-F,
22,64_28_130_28_65,17.423918,PBB-F,
22,9_28_130_28_64,17.404813,PBB-F,
22,65_28_130_28_64,17.398126,PBB-F,
22,65_28_130_28_1,17.357457,PBB-F,
22,65_28_130_28_66,17.355582,PBB-F,
22,64_28_130_28_0,17.355537,PBB-F,
22,64_28_130_28_9,17.343390,PBB-F,
22,47_28_130_28_65,17.337936,PBB-F,
22,1_28_130_28_65,17.335173,PBB-F,
22,33_28_130_28_64,17.323336,PBB-F,
22,64_28_130_28_29,17.318864,PBB-F,
22,0_28_130_28_64,17.315271,PBB-F,
22,1_28_130_28_1,17.280111,PBB-F,
22,64_28_130_28_33,17.263395,PBB-F,
22,4_28_130_28_65,17.258435,PBB-F,
22,64_28_130_28_64,17.250256,PBB-F,
22,33_28_130_28_33,17.205776,PBB-F,
22,54_28_130_28_1,17.174143,PBB-F,
22,65_28_130_28_47,17.141227,PBB-F,
22,64_28_130_2_39,17.079632,PBB-F,
22,65_28_130_22_65,16.601707,PBB-F,
22,64_28_129_28_64,16.343647,PBB-F,
22,65_28_130_113_61,16.282480,PBB-F,
22,64_28_130_93_64,16.272428,PBB-F,
22,1_28_143_28_1,16.184373,PBB-F,
22,33_28_130_63_27,16.039033,PBB-F,
22,64_1_130_1_65,14.845354,PBB-F,
22,33_84_130_84_64,14.508326,PBB-F,
23,9_28_130_28_9,17.519515,PBB-F,
23,65_28_130_28_9,17.499812,PBB-F,
23,1_28_130_167_39,17.493851,PBB-F,
23,65_28_130_28_65,17.482143,PBB-F,
23,9_28_130_28_65,17.435170,PBB-F,
23,64_28_130_28_65,17.423918,PBB-F,
23,9_28_130_28_64,17.404813,PBB-F,
23,65_28_130_28_64,17.398126,PBB-F,
23,65_28_130_28_1,17.357457,PBB-F,
23,65_28_130_28_66,17.355582,PBB-F,
23,64_28_130_28_0,17.355537,PBB-F,
23,64_28_130_28_9,17.343390,PBB-F,
23,47_28_130_28_65,17.337936,PBB-F,
23,1_28_130_28_65,17.335173,PBB-F,
23,33_28_130_28_64,17.323336,PBB-F,
23,64_28_130_28_29,17.318864,PBB-F,
23,0_28_130_28_64,17.315271,PBB-F,
23,64_28_130_28_33,17.263395,PBB-F,
23,64_28_130_28_64,17.250256,PBB-F,
23,37_28_130_28_64,17.096137,PBB-F,
23,33_28_130_28_2,16.830890,PBB-F,
23,65_28_127_28_64,16.826673,PBB-F,
23,0_28_130_28_16,16.648643,PBB-F,
23,9_28_130_7_65,16.380678,PBB-F,
23,9_28_144_28_65,16.190131,PBB-F,
23,65_28_130_68_14,16.147804,PBB-F,
23,65_28_130_121_4,15.718059,PBB-F,
23,9_28_130_89_16,15.674212,PBB-F,
23,65_32_130_32_47,15.349306,PBB-F,
23,65_16_130_16_47,15.126438,PBCT-2F,
23,65_160_130_160_47,15.051899,PBB-F,
23,47_144_130_144_47,14.752483,PBB-F,
24,39_28_130_28_1,18.353075,PBB-F,
24,9_28_130_28_9,17.519515,PBB-F,
24,65_28_130_28_9,17.499812,PBB-F,
24,1_28_130_167_39,17.493851,PBB-F,
24,65_28_130_28_65,17.482143,PBB-F,
24,66_28_130_28_65,17.438201,PBB-F,
24,9_28_130_28_65,17.435170,PBB-F,
24,65_28_130_28_0,17.429455,PBB-F,
24,64_28_130_28_65,17.423918,PBB-F,
24,9_28_130_28_64,17.404813,PBB-F,
24,65_28_130_28_64,17.398126,PBB-F,
24,65_28_130_28_1,17.357457,PBB-F,
24,65_28_130_28_66,17.355582,PBB-F,
24,64_28_130_28_0,17.355537,PBB-F,
24,64_28_130_28_9,17.343390,PBB-F,
24,47_28_130_28_65,17.337936,PBB-F,
24,1_28_130_28_65,17.335173,PBB-F,
24,33_28_130_28_64,17.323336,PBB-F,
24,64_28_130_28_29,17.318864,PBB-F,
24,64_28_130_28_33,17.263395,PBB-F,
24,64_28_130_28_64,17.250256,PBB-F,
24,29_28_130_28_64,17.216431,PBB-F,
24,39_28_16_28_1,17.111863,PBB-F,
24,64_28_130_28_47,17.107879,PBB-F,
24,65_28_127_28_65,16.925130,PBB-F,
24,65_167_130_28_9,16.708035,PBB-F,
24,9_28_130_78_9,16.669918,PBB-F,
24,0_28_130_78_0,16.498042,PBB-F,
24,65_28_16_28_64,16.146584,PBB-F,
24,65_28_130_41_43,16.017422,PBB-F,
24,9_67_130_67_64,15.258224,PBB-F,
24,9_150_130_150_9,14.886490,PBB-F,
25,39_28_130_28_1,18.353075,PBB-F,
25,9_28_130_28_9,17.519515,PBB-F,
25,65_28_130_28_9,17.499812,PBB-F,
25,1_28_130_167_39,17.493851,PBB-F,
25,65_28_130_28_65,17.482143,PBB-F,
25,0_28_130_130_0,17.468303,PBB-F,
25,66_28_130_28_65,17.438201,PBB-F,
25,9_28_130_28_65,17.435170,PBB-F,
25,65_28_130_28_0,17.429455,PBB-F,
25,64_28_130_28_65,17.423918,PBB-F,
25,9_28_130_28_64,17.404813,PBB-F,
25,65_28_130_28_64,17.398126,PBB-F,
25,65_28_130_28_1,17.357457,PBB-F,
25,65_28_130_28_66,17.355582,PBB-F,
25,64_28_130_28_0,17.355537,PBB-F,
25,64_28_130_28_9,17.343390,PBB-F,
25,47_28_130_28_65,17.337936,PBB-F,
25,1_28_130_28_65,17.335173,PBB-F,
25,1_28_130_28_1,17.280111,PBB-F,
25,65_28_130_28_47,17.141227,PBB-F,
25,30_28_130_28_30,17.065123,PBB-F,
25,64_28_130_28_50,16.912486,PBB-F,
25,65_28_130_57_65,16.826658,PBB-F,
25,65_167_130_28_9,16.708035,PBB-F,
25,7_28_130_28_7,16.690303,PBB-F,
25,33_28_130_167_64,16.380012,PBB-F,
25,65_28_130_41_65,16.352843,PBB-F,
25,65_28_130_90_65,16.330542,PBB-F,
25,66_28_138_28_66,16.017393,PBB-F,
25,65_28_130_83_27,15.968848,PBB-F,
25,47_28_130_24_47,15.862449,PBB-F,
25,9_28_121_28_65,15.590844,PBB-F,
26,39_28_130_28_39,19.451728,PBB-F,
26,39_28_130_28_1,18.353075,PBB-F,
26,65_28_130_130_65,17.586916,PBB-F,
26,9_28_130_28_9,17.519515,PBB-F,
26,65_28_130_28_9,17.499812,PBB-F,
26,1_28_130_167_39,17.493851,PBB-F,
26,65_28_130_28_65,17.482143,PBB-F,
26,0_28_130_130_0,17.468303,PBB-F,
26,0_130_130_28_0,17.457222,PBB-F,
26,66_28_130_28_65,17.438201,PBB-F,
26,9_28_130_28_65,17.435170,PBB-F,
26,65_28_130_28_0,17.429455,PBB-F,
26,64_28_130_28_65,17.423918,PBB-F,
26,9_28_130_28_64,17.404813,PBB-F,
26,65_28_130_28_64,17.398126,PBB-F,
26,65_28_130_28_1,17.357457,PBB-F,
26,65_28_130_28_66,17.355582,PBB-F,
26,64_28_130_28_0,17.355537,PBB-F,
26,64_28_130_28_9,17.343390,PBB-F,
26,1_28_130_28_65,17.335173,PBB-F,
26,1_28_52_28_39,17.270657,PBB-F,
26,26_28_130_28_65,17.243668,PBB-F,
26,66_28_130_28_60,17.134373,PBB-F,
26,9_28_130_167_9,16.724378,PBB-F,
26,65_28_130_92_65,16.446898,PBB-F,
26,65_130_130_120_61,16.437236,PBB-F,
26,0_93_130_28_0,16.344690,PBB-F,
26,64_28_130_24_9,16.336837,PBB-F,
26,9_28_62_28_9,16.314649,PBB-F,
26,65_28_59_28_9,16.229241,PBB-F,
26,0_28_121_28_64,15.428457,PBB-F,
26,64_28_5_167_9,15.358591,PBB-F,
27,39_28_130_130_39,19.566554,PBCT-2F,
27,39_28_130_28_39,19.451728,PBB-F,
27,39_130_130_90_39,18.519997,D18,
27,39_28_130_28_1,18.353075,PBB-F,
27,1_28_130_28_39,18.329348,PBB-F,
27,12_28_130_28_39,18.284965,PBB-F,
27,39_28_130_28_24,17.767650,PBB-F,
27,65_130_130_28_65,17.603037,PBB-F,
27,65_28_130_130_65,17.586916,PBB-F,
27,9_28_130_158_39,17.582689,PBB-F,
27,9_28_130_28_9,17.519515,PBB-F,
27,65_28_130_28_9,17.499812,PBB-F,
27,1_28_130_167_39,17.493851,PBB-F,
27,65_28_130_28_65,17.482143,PBB-F,
27,0_28_130_130_0,17.468303,PBB-F,
27,0_130_130_28_0,17.457222,PBB-F,
27,66_28_130_28_65,17.438201,PBB-F,
27,9_28_130_28_65,17.435170,PBB-F,
27,65_28_130_28_0,17.429455,PBB-F,
27,64_28_130_28_65,17.423918,PBB-F,
27,9_28_130_28_64,17.404813,PBB-F,
27,65_28_130_28_64,17.398126,PBB-F,
27,65_28_130_28_1,17.357457,PBB-F,
27,65_28_130_28_66,17.355582,PBB-F,
27,1_28_130_28_65,17.335173,PBB-F,
27,9_28_130_28_44,17.286133,PBB-F,
27,1_28_130_28_1,17.280111,PBB-F,
27,64_28_130_28_64,17.250256,PBB-F,
27,65_28_130_167_1,16.638849,PBB-F,
27,66_28_130_99_27,16.458091,PBB-F,
27,65_148_130_148_0,15.674732,PBCT-2F,
27,64_80_130_80_9,15.051377,PBB-F,
28,39_130_130_130_39,19.768212,PBCT-2F,
28,39_28_130_130_39,19.566554,PBCT-2F,
28,39_130_130_28_39,19.536959,PBB-F,
28,39_28_130_28_39,19.451728,PBB-F,
28,39_158_130_28_39,18.767091,PBCT-2F,
28,65_28_130_28_39,18.556861,PBB-F,
28,39_130_130_90_39,18.519997,D18,
28,39_28_130_28_9,18.395588,PBB-F,
28,39_28_130_28_1,18.353075,PBB-F,
28,1_28_130_28_39,18.329348,PBB-F,
28,12_28_130_28_39,18.284965,PBB-F,
28,39_28_130_28_67,18.010312,PBB-F,
28,39_28_130_28_24,17.767650,PBB-F,
28,65_130_130_28_65,17.603037,PBB-F,
28,65_28_130_130_65,17.586916,PBB-F,
28,9_28_130_158_39,17.582689,PBB-F,
28,9_28_130_28_9,17.519515,PBB-F,
28,9_28_130_130_9,17.518130,PBB-F,
28,65_28_130_28_9,17.499812,PBB-F,
28,1_28_130_167_39,17.493851,PBB-F,
28,65_28_130_28_65,17.482143,PBB-F,
28,0_28_130_130_0,17.468303,PBB-F,
28,0_130_130_28_0,17.457222,PBB-F,
28,39_65_130_65_39,17.445841,PBCT-2F,
28,9_28_130_28_29,17.253758,PBB-F,
28,12_130_130_28_12,17.123315,PBB-F,
28,39_28_130_114_8,16.950376,PBB-F,
28,65_28_130_113_65,16.610621,PBB-F,
28,33_158_130_28_9,16.539127,PBB-F,
28,65_90_130_130_65,16.426616,PBB-F,
28,1_130_130_18_22,15.295177,PBB-F,
28,31_130_130_90_31,15.205984,PBB-F,
29,39_130_130_130_39,19.768212,PBCT-2F,
29,39_28_130_130_39,19.566554,PBCT-2F,
29,39_130_130_28_39,19.536959,PBB-F,
29,39_28_130_28_39,19.451728,PBB-F,
29,39_28_130_120_39,18.810162,PBCT-2F,
29,39_158_130_28_39,18.767091,PBCT-2F,
29,65_130_130_130_39,18.698296,PBB-F,
29,39_28_130_158_39,18.638917,PBCT-2F,
29,39_130_130_130_56,18.568700,PBB-F,
29,65_28_130_28_39,18.556861,PBB-F,
29,39_130_130_90_39,18.519997,D18,
29,39_28_130_28_9,18.395588,PBB-F,
29,39_28_130_28_1,18.353075,PBB-F,
29,39_28_130_28_12,18.349660,PBB-F,
29,1_28_130_28_39,18.329348,PBB-F,
29,12_28_130_28_39,18.284965,PBB-F,
29,39_28_130_28_67,18.010312,PBB-F,
29,24_28_130_28_39,17.892346,PBB-F,
29,39_28_130_28_24,17.767650,PBB-F,
29,62_130_130_28_62,17.718599,PBB-F,
29,65_130_130_52_39,17.669122,PBCT-2F,
29,39_28_130_100_1,17.646723,PBB-F,
29,65_130_130_28_65,17.603037,PBB-F,
29,65_28_130_130_65,17.586916,PBB-F,
29,9_28_130_158_39,17.582689,PBB-F,
29,9_130_130_28_9,17.529078,PBB-F,
29,39_130_130_123_38,17.371892,PBB-F,
29,46_28_130_28_46,17.162356,PBB-F,
29,39_158_130_158_6,16.810186,PBCT-2F,
29,65_145_130_130_65,16.364919,PBB-F,
29,39_17_130_17_1,16.155749,PBCT-2F,
29,39_90_130_90_28,16.020652,PBB-F,
30,39_130_130_130_39,19.768212,PBCT-2F,
30,39_28_130_130_39,19.566554,PBCT-2F,
30,39_130_130_28_39,19.536959,PBB-F,
30,39_28_130_28_39,19.451728,PBB-F,
30,39_28_130_167_39,18.938321,PBCT-2F,
30,39_130_130_130_65,18.833067,PBB-F,
30,39_28_130_120_39,18.810162,PBCT-2F,
30,39_158_130_28_39,18.767091,PBCT-2F,
30,65_130_130_130_39,18.698296,PBB-F,
30,39_28_130_158_39,18.638917,PBCT-2F,
30,39_130_130_130_1,18.597946,PBB-F,
30,56_130_130_130_39,18.576371,PBB-F,
30,39_130_130_130_56,18.568700,PBB-F,
30,65_28_130_28_39,18.556861,PBB-F,
30,39_28_130_28_65,18.548048,PBB-F,
30,39_130_130_90_39,18.519997,D18,
30,39_28_130_28_9,18.395588,PBB-F,
30,39_28_130_28_1,18.353075,PBB-F,
30,39_28_130_28_21,18.352977,PBB-F,
30,39_28_130_28_12,18.349660,PBB-F,
30,1_28_130_28_39,18.329348,PBB-F,
30,12_28_130_28_39,18.284965,PBB-F,
30,39_26_130_28_39,18.027896,PBCT-2F,
30,65_28_104_28_39,17.192977,PBB-F,
30,18_28_130_28_65,17.065907,PBB-F,
30,65_120_130_120_39,16.901433,PBCT-2F,
30,1_130_130_50_1,16.594968,PBB-F,
30,39_158_130_142_38,16.495934,PBCT-2F,
30,56_93_130_93_39,16.174251,PBB-F,
30,39_149_130_149_65,16.156110,PBCT-2F,
30,12_28_130_158_12,16.129865,PBB-F,
30,1_28_75_120_1,15.111559,PBB-F,
31,39_130_130_130_39,19.768212,PBCT-2F,
31,39_28_130_130_39,19.566554,PBCT-2F,
31,39_130_130_28_39,19.536959,PBB-F,
31,39_28_130_28_39,19.451728,PBB-F,
31,39_130_130_120_39,18.964845,PBCT-2F,
31,39_28_130_167_39,18.938321,PBCT-2F,
31,39_130_130_158_39,18.925073,PBCT-2F,
31,39_130_130_130_65,18.833067,PBB-F,
31,39_28_130_120_39,18.810162,PBCT-2F,
31,39_158_130_28_39,18.767091,PBCT-2F,
31,65_130_130_130_39,18.698296,PBB-F,
31,39_28_130_158_39,18.638917,PBCT-2F,
31,39_28_130_132_39,18.610613,PBCT-2F,
31,1_130_130_130_39,18.607584,PBB-F,
31,39_130_130_130_44,18.602257,PBB-F,
31,39_130_130_130_1,18.597946,PBB-F,
31,56_130_130_130_39,18.576371,PBB-F,
31,39_130_130_130_56,18.568700,PBB-F,
31,65_28_130_28_39,18.556861,PBB-F,
31,39_28_130_28_65,18.548048,PBB-F,
31,39_130_130_90_39,18.519997,D18,
31,39_28_130_36_39,18.372058,PBCT-2F,
31,39_167_130_132_39,18.276398,PBCT-2F,
31,1_130_130_130_1,17.503851,PBB-F,
31,39_28_130_97_47,17.275313,PBB-F,
31,39_104_130_90_39,17.204285,PBCT-2F,
31,39_158_130_158_56,16.566336,PBCT-2F,
31,65_28_130_140_47,16.305191,PBB-F,
31,15_130_130_90_15,16.198439,PBB-F,
31,39_90_130_90_56,16.046098,PBB-F,
31,41_28_130_158_41,16.002664,PBB-F,
31,17_28_130_158_17,15.931848,PBB-F,
32,39_130_130_130_39,19.768212,PBCT-2F,
32,39_28_130_130_39,19.566554,PBCT-2F,
32,39_130_130_28_39,19.536959,PBB-F,
32,39_28_130_28_39,19.451728,PBB-F,
32,39_130_130_21_39,19.026283,PBCT-2F,
32,39_130_130_132_39,19.005568,D18,
32,39_130_130_120_39,18.964845,PBCT-2F,
32,39_28_130_167_39,18.938321,PBCT-2F,
32,39_130_130_24_39,18.929726,D18,
32,39_130_130_158_39,18.925073,PBCT-2F,
32,39_132_130_28_39,18.885272,PBCT-2F,
32,39_130_130_130_65,18.833067,PBB-F,
32,39_28_130_120_39,18.810162,PBCT-2F,
32,39_158_130_28_39,18.767091,PBCT-2F,
32,65_130_130_130_39,18.698296,PBB-F,
32,39_28_130_158_39,18.638917,PBCT-2F,
32,39_130_130_2_39,18.613145,D18,
32,39_28_130_132_39,18.610613,PBCT-2F,
32,1_130_130_130_39,18.607584,PBB-F,
32,39_130_130_130_44,18.602257,PBB-F,
32,39_130_130_130_1,18.597946,PBB-F,
32,39_28_130_28_1,18.353075,PBB-F,
32,39_158_130_158_39,18.116723,PBCT-2F,
32,39_167_130_73_39,17.991443,PBCT-2F,
32,65_130_130_130_65,17.724026,PBB-F,
32,63_130_130_28_63,17.306472,PBB-F,
32,39_28_130_84_35,16.815673,PBB-F,
32,65_158_130_158_39,16.726058,PBB-F,
32,65_109_130_109_39,16.660169,PBCT-2F,
32,39_158_130_158_44,16.551310,PBB-F,
32,27_130_130_158_27,16.420090,PBB-F,
32,60_28_130_158_60,16.327280,PBB-F,
33,39_130_130_130_39,19.768212,PBCT-2F,
33,39_28_130_130_39,19.566554,PBCT-2F,
33,39_130_130_28_39,19.536959,PBB-F,
33,39_28_130_28_39,19.451728,PBB-F,
33,39_132_130_130_39,19.124880,D18,
33,39_24_130_130_39,19.104151,PBCT-2F,
33,39_158_130_130_39,19.037116,PBCT-2F,
33,39_130_130_21_39,19.026283,PBCT-2F,
33,39_130_130_132_39,19.005568,D18,
33,39_130_130_120_39,18.964845,PBCT-2F,
33,39_28_130_167_39,18.938321,PBCT-2F,
33,39_130_130_24_39,18.929726,D18,
33,39_130_130_158_39,18.925073,PBCT-2F,
33,39_132_130_28_39,18.885272,PBCT-2F,
33,39_130_130_130_65,18.833067,PBB-F,
33,39_28_130_120_39,18.810162,PBCT-2F,
33,39_158_130_28_39,18.767091,PBCT-2F,
33,39_167_130_28_39,18.731812,PBCT-2F,
33,65_130_130_130_39,18.698296,PBB-F,
33,39_28_130_158_39,18.638917,PBCT-2F,
33,39_120_130_28_39,18.613289,PBCT-2F,
33,39_28_130_132_39,18.610613,PBCT-2F,
33,39_130_130_130_12,18.515849,PBB-F,
33,39_28_130_111_39,18.412422,PBCT-2F,
33,39_28_130_28_38,18.276761,PBB-F,
33,39_120_130_29_39,18.254411,D18,
33,39_21_130_21_39,18.174893,D18,
33,39_130_130_130_5,18.139870,PBB-F,
33,39_120_12_28_39,17.777553,PBCT-2F,
33,39_130_130_4_46,17.662917,PBCT-2F,
33,39_131_130_131_65,16.825466,PBB-F,
33,65_130_130_24_65,16.515610,PBB-F,
34,39_130_130_130_39,19.768212,PBCT-2F,
34,39_28_130_130_39,19.566554,PBCT-2F,
34,39_130_130_28_39,19.536959,PBB-F,
34,39_28_130_28_39,19.451728,PBB-F,
34,39_78_130_130_39,19.185868,D18,
34,39_132_130_130_39,19.124880,D18,
34,39_24_130_130_39,19.104151,PBCT-2F,
34,39_158_130_130_39,19.037116,PBCT-2F,
34,39_130_130_21_39,19.026283,PBCT-2F,
34,39_130_130_132_39,19.005568,D18,
34,39_130_130_120_39,18.964845,PBCT-2F,
34,39_28_130_167_39,18.938321,PBCT-2F,
34,39_130_130_24_39,18.929726,D18,
34,39_130_130_158_39,18.925073,PBCT-2F,
34,39_132_130_28_39,18.885272,PBCT-2F,
34,39_130_130_130_65,18.833067,PBB-F,
34,39_28_130_120_39,18.810162,PBCT-2F,
34,39_167_130_28_39,18.731812,PBCT-2F,
34,39_120_130_28_39,18.613289,PBCT-2F,
34,39_28_130_132_39,18.610613,PBCT-2F,
34,39_42_130_28_39,18.496965,PBB-F,
34,39_28_130_28_66,18.358988,PBB-F,
34,39_0_130_132_39,18.257483,D18,
34,39_130_130_125_65,18.022725,PBCT-2F,
34,39_28_112_120_39,17.683254,PBCT-2F,
34,39_45_130_45_39,17.506954,PBCT-2F,
34,39_130_130_118_6,17.504754,PBCT-2F,
34,39_28_130_152_7,17.193265,PBB-F,
34,29_130_130_158_29,16.575786,PBB-F,
34,39_24_130_24_3,16.219673,PBCT-2F,
34,39_24_130_24_52,16.217066,PBCT-2F,
34,39_120_130_145_56,15.995760,D18,
35,39_130_130_130_39,19.768212,PBCT-2F,
35,39_28_130_130_39,19.566554,PBCT-2F,
35,39_130_130_28_39,19.536959,PBB-F,
35,39_28_130_28_39,19.451728,PBB-F,
35,39_78_130_130_39,19.185868,D18,
35,39_132_130_130_39,19.124880,D18,
35,39_24_130_130_39,19.104151,PBCT-2F,
35,39_130_130_78_39,19.067766,PBCT-2F,
35,39_158_130_130_39,19.037116,PBCT-2F,
35,39_130_130_21_39,19.026283,PBCT-2F,
35,39_130_130_132_39,19.005568,D18,
35,39_130_130_120_39,18.964845,PBCT-2F,
35,39_28_130_167_39,18.938321,PBCT-2F,
35,39_130_130_24_39,18.929726,D18,
35,39_130_130_158_39,18.925073,PBCT-2F,
35,39_132_130_28_39,18.885272,PBCT-2F,
35,39_130_130_130_65,18.833067,PBB-F,
35,39_130_130_77_39,18.778274,PBCT-2F,
35,39_167_130_28_39,18.731812,PBCT-2F,
35,39_165_130_28_39,18.655063,PBCT-2F,
35,39_28_130_132_39,18.610613,PBCT-2F,
35,39_130_78_132_39,18.297161,D18,
35,39_132_130_132_39,18.241843,D18,
35,39_24_130_123_39,18.172997,PBCT-2F,
35,39_132_135_130_39,17.940228,PBCT-2F,
35,39_130_130_133_34,17.536038,PBCT-2F,
35,39_18_130_158_39,17.345299,PBCT-2F,
35,39_130_130_104_0,17.286482,PBB-F,
35,39_158_130_158_65,16.767787,PBCT-2F,
35,39_167_130_167_41,16.689699,PBCT-2F,
35,39_21_130_21_16,16.017575,PBCT-2F,
35,2_78_130_130_2,15.802349,PBB-F,
36,39_130_130_130_39,19.768212,PBCT-2F,
36,39_28_130_130_39,19.566554,PBCT-2F,
36,39_130_130_28_39,19.536959,PBB-F,
36,39_28_130_28_39,19.451728,PBB-F,
36,39_78_130_130_39,19.185868,D18,
36,39_132_130_130_39,19.124880,D18,
36,39_24_130_130_39,19.104151,PBCT-2F,
36,39_130_130_78_39,19.067766,PBCT-2F,
36,39_158_130_130_39,19.037116,PBCT-2F,
36,39_130_130_21_39,19.026283,PBCT-2F,
36,39_39_130_130_39,19.025905,PBCT-2F,
36,39_130_130_132_39,19.005568,D18,
36,39_130_130_120_39,18.964845,PBCT-2F,
36,39_28_130_167_39,18.938321,PBCT-2F,
36,39_130_130_24_39,18.929726,D18,
36,39_130_130_158_39,18.925073,PBCT-2F,
36,39_132_130_28_39,18.885272,PBCT-2F,
