GA,NFA_filename,donor_name,predicted_PCE,NFA_SMILES,donor_SMILES
2,39_29_86_3_39,PBCT-2F,20.196232,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1ccc(cc1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2n(CC)c3c(c2cc1)ccc(c3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_19_39,PBCT-2F,20.170115,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc(F)c(c2c1nsn2)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_125_39,PBCT-2F,20.152826,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(OCC)c(OCC)c(c2c1nsn2)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_16_39,PBCT-2F,20.113056,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1ccc(o1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_78_39,PBCT-2F,20.113048,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1ccc(c2C(=Cc3ccsc3)C(=O)N(CC)c12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_56_86_28_39,PBCT-2F,20.109555,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2c(c3sc(CC)c(Cl)c3Cl)c3c(c(c4ccc(CC)s4)c2s1)cc(s3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_158_39,PBCT-2F,20.101499,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2c(c3ccc(SCC)s3)c3c(c(c4ccc(SCC)s4)c2s1)cc(s3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_158_86_28_39,PBCT-2F,20.097614,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2c(c3ccc(SCC)s3)c3c(c(c4ccc(SCC)s4)c2s1)cc(s3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_156_2_28_39,PBCT-2F,20.092084,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc(OCC)c(cc1OCC)c1c(CC)c2sc3c4c5c(nsn5)c5c6sc7c(CC)c([se]c7c6n(c5c4n(c3c2[se]1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_67_86_28_39,PBCT-2F,20.082247,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1sc2cc(sc2c1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_109_39,PBCT-2F,20.074286,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1sc(c2cc(CC)sc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_14_86_28_39,PBCT-2F,20.071251,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(CC)c2c(s1)cc(s2)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_14_39,PBCT-2F,20.070542,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(CC)c2c(s1)cc(s2)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_50_86_15_39,PBCT-2F,20.066748,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc(SCC)c(s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2C(=O)c3c(-c2cc1)ccc(c3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_24_39,PBCT-2F,20.066526,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc(OCC)c(s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_7_86_28_39,PBCT-2F,20.066435,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)C1=C2C(C(=O)N1CC)=C(N(CC)C2=O)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_57_39,PBCT-2F,20.06243,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c2nn(CC)nc2c(c(c1Cl)Cl)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_34_86_28_39,PBCT-2F,20.055202,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccccc2)c2ccccc2)c2sc(c(N(c3ccccc3)c3ccccc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_46_39,PBCT-2F,20.053103,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(c2ccc(CC)s2)cc(s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_29_86_29_39,PBCT-2F,20.051866,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1ccc(cc1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1ccc(cc1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_55_86_28_39,PBCT-2F,20.049897,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2c(c3cc(F)c(SCC)s3)c3c(c(c4sc(SCC)c(c4)F)c2s1)cc(s3)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_123_39,PBCT-2F,20.046859,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1ccc(c2C(=O)N(CC)C(=O)c12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
2,39_28_86_131_39,PBCT-2F,20.044522,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1cc2C3(c4ccc(OCC)cc4-c4cc(OCC)ccc34)c3c(-c2cc1)ccc(c3)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,CCc1csc(-c2cc(C#N)c(-c3cc(CC)c(-c4cc5c(-c6cc(F)c(CC)s6)c6sc(-c7sc(-c8cc(C#N)c(-c9cc(CC)c(-c%10cc%11c(-c%12cc(F)c(CC)s%12)c%12sc(-c%13sc(-c%14cc(C#N)c(-c%15cc(CC)c(-c%16cc%17c(-c%18cc(F)c(CC)s%18)c%18sccc%18c(-c%18cc(F)c(CC)s%18)c%17s%16)s%15)s%14)cc%13CC)cc%12c(-c%12cc(F)c(CC)s%12)c%11s%10)s9)s8)cc7CC)cc6c(-c6cc(F)c(CC)s6)c5s4)s3)s2)c1
