GA,NFA_index,donor_index,predicted_score,NFA_smiles,donor_SMILES
6,523,851,383.7269099,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1CCC[C@H]2O)c1sc2-c3c(C(CC)(CC)c2c1)cc(s3)c1sc2-c3c(C(CC)(CC)c2c1)cc(s3)c1sc(c2c1CCC[C@H]2O)c1sc(c2c1CCC[C@H]2O)c1sc(c2c1CCC[C@H]2O)
6,523,995,383.501582,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c(C)cc(s1)c1c(C)cc(s1)c1sc(c2c1cc(C)c(C)c2)C=Cc1sc(c2c1cc(C)c(C)c2)C=Cc1c(C)cc(s1)c1c(C)cc(s1)
6,523,664,382.1291014,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2C(F)(F)F)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2C(F)(F)F)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
6,523,393,380.8025343,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1c(OC)c(F)c(c(OC)c1F)c1c(OC)c(F)c(c(OC)c1F)c1c(OC)c(F)c(c(OC)c1F)c1c(OC)c(F)c(c(OC)c1F)
6,523,636,380.5119352,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
6,523,857,380.3479436,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc(C(=O)O)c(s1)c1cc(C(=O)O)c(s1)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1cc(C)c(OC)c2)c1cc(C(=O)O)c(s1)c1cc(C(=O)O)c(s1)
6,523,603,379.9161931,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,C1C(=O)Oc2c1cc1c(c2)C(C(=O)O1)C=CC1C(=O)Oc2c1cc1c(c2)C(C(=O)O1)C=Cc1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1cc(C)c(OC)c2)C1C(=O)Oc2c1cc1c(c2)C(C(=O)O1)C=CC1C(=O)Oc2c1cc1c(c2)C(C(=O)O1)C=C
6,523,683,379.6116281,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
6,523,890,379.5853393,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1c(C(F)(F)F)ccc2)c1sc(c2c1c(C(F)(F)F)ccc2)c1sc(c2c1nc(OCC)c(CN)n2)c1sc(c2c1nc(OCC)c(CN)n2)c1sc(c2c1c(C(F)(F)F)ccc2)c1sc(c2c1c(C(F)(F)F)ccc2)
6,523,920,379.575362,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c(c1OC)C(F)(F)F)c1sc(c(c1OC)C(F)(F)F)c1sc(c(c1OC)C(F)(F)F)c(s1)c2cc(OC)c(OC)cc2c1C=Cc(s1)c2cc(OC)c(OC)cc2c1C=Cc1sc(c(c1OC)C(F)(F)F)
6,523,921,379.4797363,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1c(C=C)ccc2C)c1sc(c2c1c(C=C)ccc2C)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1c(C=C)ccc2C)c1sc(c2c1c(C=C)ccc2C)
6,130,938,378.890144,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1sc(c2C(=O)c3c(CC)sc(CC)c3C(=O)c12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2-c3c([Ge](CC)(CC)c2c1)cc(s3)c1sc2-c3c([Ge](CC)(CC)c2c1)cc(s3)c1sc2-c3c([Ge](CC)(CC)c2c1)cc(s3)c1sc(c(c1C#N)C(F)(F)F)c1sc(c(c1C#N)C(F)(F)F)c1sc(c(c1C#N)C(F)(F)F)
6,523,842,378.2964641,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1[C@H](F)[C@H](F)[C@@H](F)[C@H]2F)c1sc(c2c1[C@H](F)[C@H](F)[C@@H](F)[C@H]2F)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1cc2c(s1)c1c(C2)cc(s1)c1sc(c2c1[C@H](F)[C@H](F)[C@@H](F)[C@H]2F)
6,130,889,378.2598412,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1sc(c2C(=O)c3c(CC)sc(CC)c3C(=O)c12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,N1[C@H]2[C@H](N[C@@H]3[C@@H](CSC3)N2)N(S1)N1[C@H]2[C@H](N[C@@H]3[C@@H](CSC3)N2)N(S1)N1[C@H]2[C@H](N[C@@H]3[C@@H](CSC3)N2)N(S1)N1[C@H]2[C@H](N[C@@H]3[C@@H](CSC3)N2)N(S1)c1sc(c2c1nc(OCC)c(CN)n2)c1sc(c2c1nc(OCC)c(CN)n2)
6,427,627,378.0638101,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1cc2c(c3ccc(SCC)[se]3)c3c(c(c4ccc(SCC)[se]4)c2s1)cc(s3)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(C)cc2)c2ccc(C)cc2)c2sc(c(N(c3ccc(C)cc3)c3ccc(C)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)
6,523,639,377.7444908,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)
6,523,822,377.4748805,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,C/C=C\1/OCCC(OCC1)C=CC/C=C\1/OCCC(OCC1)C=CC/C=C\1/OCCC(OCC1)C=Cc1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)C/C=C\1/OCCC(OCC1)C=C
6,523,987,377.4468102,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1cc(C)c(C)c2)C=Cc1sc(c2c1cc(C)c(C)c2)C=C
6,523,549,376.1448705,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c(CC)c(ccc1)c1c(CC)c(ccc1)c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1c(CC)c(ccc1)c1c(CC)c(ccc1)
6,523,831,375.8487952,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc(c2cc(cc(OCC)c2)OCC)c(s1)c1cc(c2cc(cc(OCC)c2)OCC)c(s1)c1cc(c2cc(cc(OCC)c2)OCC)c(s1)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1cc(c2cc(cc(OCC)c2)OCC)c(s1)c1cc(c2cc(cc(OCC)c2)OCC)c(s1)
6,523,649,375.3425882,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2C(F)(F)F)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2C(F)(F)F)
6,523,806,375.1130229,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1[C@H](C(=O)C)CCC2)c1sc(c2c1[C@H](C(=O)C)CCC2)c1sc(c2c1[C@H](C(=O)C)CCC2)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1cc(C)c(OC)c2)c1sc(c2c1[C@H](C(=O)C)CCC2)
6,130,636,374.8188187,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1c(c2cccc(CC)c2)c2sc3c4c5c(nsn5)c5c6sc7c(c8cccc(CC)c8)c(sc7c6n(c5c4n(c3c2s1)CC)CC)c1sc(c2C(=O)c3c(CC)sc(CC)c3C(=O)c12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1cc(CC)c([se]1)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
6,688,783,374.7223555,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1ccc(o1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1c(C#N)ccc2)
6,297,992,374.6890226,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)c1sc(c2c1cccc2F)
6,523,736,374.5844132,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2C(F)(F)F)c1sc(c2c1[C@H](C(F)(F)F)CC[C@H]2C(F)(F)F)c1sc2c3c(n(CC)c2c1)cc(s3)c1sc2c3c(n(CC)c2c1)cc(s3)
6,688,873,374.2671113,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c2c(N=S=N2)c(c2nsnc12)c1ccc(o1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)c1sc2-c3c(OC(CC)(CC)c2c1)cc(s3)c1sc(c2c1c(C#N)ccc2)c1sc(c2c1c(C#N)ccc2)
6,297,977,374.1156506,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2sc(C(=O)OCC)c(c12)F)c1sc(c2c1cc(C)cc2)c1sc(c2c1cc(C)cc2)c1sc(c2sc(C(=O)OCC)c(c12)F)c1sc(c2sc(C(=O)OCC)c(c12)F)c1sc(c2sc(C(=O)OCC)c(c12)F)
6,523,902,374.0611641,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,C1=[S]c2cscc2[S]=C1c1sc(c2c1cc(C)c(OC)c2)C1=[S]c2cscc2[S]=C1c1sc(c2c1cc(C)c(OC)c2)C1=[S]c2cscc2[S]=C1C1=[S]c2cscc2[S]=C1
6,297,995,373.7995728,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1c(C)cc(s1)c1c(C)cc(s1)c1sc(c2c1cc(C)c(C)c2)C=Cc1sc(c2c1cc(C)c(C)c2)C=Cc1c(C)cc(s1)c1c(C)cc(s1)
6,297,859,373.1531592,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(F)c(F)c(c2nc(CC)c(nc12)CC)c1c2c(N=S=N2)c(c2nsnc12)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc2c(c3sc(CC)c(Cl)c3Cl)c3c(c(c4sc(CC)c(c4Cl)Cl)c2s1)cc(s3)c1sc(c2c1cc(C)cc2)c1sc(c2c1cc(C)cc2)c1sc(c2c1cc(C)cc2)c1sc(c2c1cc(C)cc2)c1sc(c2c1cc(C)cc2)
6,523,928,372.9251184,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1cc(OCC)c(s1)c1cc(OCC)c(s1)c1sc(c2c1cc(OC)cc2)c1sc(c2c1cc(OC)cc2)c1cc(OCC)c(s1)c1cc(OCC)c(s1)
6,523,854,372.0301506,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1CC[C@@H](O)C2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)
6,523,756,371.3558291,C(=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)c1c(N(c2ccc(SC)cc2)c2ccc(SC)cc2)c2sc(c(N(c3ccc(SC)cc3)c3ccc(SC)cc3)c2s1)C1=C2C(C(=O)N1C)=C(N(C)C2=O)C=C1C(=O)c2cc3c(cc2C1=C(C#N)C#N)C1C2C=CC(C2)C31,c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1cc(OC)c(OC)c2)c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)c1sc(c2c1[C@H](C(=O)C(F)(F)F)CCC2)
