gen,pair,combined_abs,overlap,score
225,"[973, 904]",1017.2575998953803,665.3924116854425,351.86518820993774
225,"[973, 706]",893.4509576708089,541.6374151967299,351.813542474079
225,"[973, 709]",893.4509576708089,541.6374151967299,351.813542474079
225,"[660, 709]",915.9862806323833,564.3533554968712,351.6329251355121
225,"[523, 373]",881.4965602650645,530.2730146748314,351.22354559023313
225,"[973, 822]",908.7548863996874,560.6612107832539,348.09367561643353
225,"[973, 924]",959.8380465213947,613.3115382739545,346.52650824744023
225,"[973, 909]",940.8192973933648,594.9844167100783,345.8348806832864
225,"[660, 783]",508.40959372384856,177.6736880022419,330.7359057216066
225,"[973, 906]",958.8948121983993,636.2849220142535,322.6098901841458
225,"[660, 806]",477.4901737759838,160.4691255003465,317.0210482756373
225,"[973, 989]",1051.0251686775885,742.2924616176346,308.7327070599539
225,"[929, 373]",687.8696185871449,387.6687058935306,300.2009126936143
