gen,filename,PCE,donor
41,39_113_39,19.364376,PBCT-2F,
41,39_126_0,19.178553,PBCT-2F,
41,39_126_65,19.131512,PBCT-2F,
41,39_126_9,19.114169,PBCT-2F,
41,39_126_66,19.112341,PBCT-2F,
41,39_126_33,19.069564,PBCT-2F,
41,39_126_64,19.025765,PBCT-2F,
41,39_126_28,18.885060,PBCT-2F,
41,39_126_54,18.845999,PBCT-2F,
41,39_83_65,18.820530,PBCT-2F,
41,39_21_39,18.587224,PBCT-2F,
41,39_100_0,18.570223,PBCT-2F,
41,0_135_39,18.555280,PBCT-2F,
41,39_115_64,18.525699,PBCT-2F,
41,39_135_55,18.485488,PBCT-2F,
41,39_106_39,18.442514,PBCT-2F,
41,39_126_3,18.397740,PBCT-2F,
41,39_113_65,18.277765,PBCT-2F,
41,39_113_66,18.097790,PBCT-2F,
41,39_26_9,17.933636,PBCT-2F,
41,4_126_64,17.601289,PBCT-2F,
41,39_90_39,16.051004,D18,
41,39_66_66,15.877134,PBCT-2F,
41,39_54_64,15.082268,PBCT-2F,
42,39_126_39,20.375972,PBCT-2F,
42,39_83_39,19.947660,PBCT-2F,
42,39_135_39,19.817874,PBCT-2F,
42,39_130_39,19.782828,PBCT-2F,
42,39_100_39,19.613084,PBCT-2F,
42,39_104_39,19.602359,PBCT-2F,
42,39_118_39,19.526517,PBCT-2F,
42,39_115_39,19.422893,PBCT-2F,
42,39_113_39,19.364376,PBCT-2F,
42,39_126_0,19.178553,PBCT-2F,
42,39_126_65,19.131512,PBCT-2F,
42,39_126_9,19.114169,PBCT-2F,
42,39_126_66,19.112341,PBCT-2F,
42,39_126_33,19.069564,PBCT-2F,
42,39_126_64,19.025765,PBCT-2F,
42,39_126_28,18.885060,PBCT-2F,
42,39_112_39,18.741617,PBCT-2F,
42,39_83_9,18.602879,PBCT-2F,
42,39_118_0,18.352359,PBCT-2F,
42,39_135_28,18.296741,PBCT-2F,
42,39_104_9,18.262783,PBCT-2F,
42,39_104_33,18.253079,PBCT-2F,
42,52_126_39,18.239285,PBCT-2F,
42,39_113_9,18.182835,PBCT-2F,
42,39_118_46,18.037403,PBCT-2F,
42,39_104_2,17.776430,PBCT-2F,
42,39_83_16,17.742992,PBCT-2F,
42,16_118_39,17.129855,PBCT-2F,
42,39_68_0,16.052854,D18,
42,39_6_39,16.027442,PBCT-2F,
42,39_65_65,16.008217,PBCT-2F,
42,39_28_28,15.033066,D18,
43,39_126_39,20.375972,PBCT-2F,
43,39_83_39,19.947660,PBCT-2F,
43,39_135_39,19.817874,PBCT-2F,
43,39_130_39,19.782828,PBCT-2F,
43,39_100_39,19.613084,PBCT-2F,
43,39_104_39,19.602359,PBCT-2F,
43,39_118_39,19.526517,PBCT-2F,
43,39_115_39,19.422893,PBCT-2F,
43,39_113_39,19.364376,PBCT-2F,
43,39_126_0,19.178553,PBCT-2F,
43,39_126_65,19.131512,PBCT-2F,
43,39_126_9,19.114169,PBCT-2F,
43,39_126_66,19.112341,PBCT-2F,
43,39_126_33,19.069564,PBCT-2F,
43,39_126_64,19.025765,PBCT-2F,
43,39_126_28,18.885060,PBCT-2F,
43,39_126_34,18.669882,PBCT-2F,
43,39_92_39,18.483326,PBCT-2F,
43,39_130_46,18.286056,PBCT-2F,
43,39_118_33,18.176684,PBCT-2F,
43,39_126_13,17.907034,PBCT-2F,
43,49_126_9,17.773484,PBCT-2F,
43,16_83_39,17.701297,PBCT-2F,
43,39_100_40,17.663317,PBCT-2F,
43,39_118_7,17.555684,PBCT-2F,
43,39_120_39,17.495789,D18,
43,39_100_48,17.465540,PBCT-2F,
43,57_126_28,16.756002,PBCT-2F,
43,39_58_39,16.395273,D18,
43,39_64_64,15.960278,PBCT-2F,
43,39_28_28,15.033066,D18,
43,39_9_9,15.026813,PBCT-2F,
44,39_126_39,20.375972,PBCT-2F,
44,39_83_39,19.947660,PBCT-2F,
44,39_135_39,19.817874,PBCT-2F,
44,39_130_39,19.782828,PBCT-2F,
44,39_100_39,19.613084,PBCT-2F,
44,39_104_39,19.602359,PBCT-2F,
44,39_118_39,19.526517,PBCT-2F,
44,39_115_39,19.422893,PBCT-2F,
44,39_113_39,19.364376,PBCT-2F,
44,39_126_0,19.178553,PBCT-2F,
44,39_126_65,19.131512,PBCT-2F,
44,39_126_9,19.114169,PBCT-2F,
44,39_126_66,19.112341,PBCT-2F,
44,39_126_33,19.069564,PBCT-2F,
44,39_126_64,19.025765,PBCT-2F,
44,39_126_28,18.885060,PBCT-2F,
44,39_100_65,18.640794,PBCT-2F,
44,9_83_39,18.619866,PBCT-2F,
44,39_126_67,18.559435,PBCT-2F,
44,39_126_37,18.536777,PBCT-2F,
44,39_100_64,18.457056,PBCT-2F,
44,39_135_28,18.296741,PBCT-2F,
44,39_104_0,18.296694,PBCT-2F,
44,39_118_32,18.086120,PBCT-2F,
44,39_104_26,18.046923,PBCT-2F,
44,39_118_47,17.934318,PBCT-2F,
44,59_104_39,17.747352,PBCT-2F,
44,39_104_8,17.717535,PBCT-2F,
44,61_126_64,17.643432,PBCT-2F,
44,39_137_39,16.824259,PBCT-2F,
44,39_39_39,16.559455,PBCT-2F,
44,39_58_39,16.395273,D18,
45,39_126_39,20.375972,PBCT-2F,
45,39_83_39,19.947660,PBCT-2F,
45,39_135_39,19.817874,PBCT-2F,
45,39_130_39,19.782828,PBCT-2F,
45,39_100_39,19.613084,PBCT-2F,
45,39_104_39,19.602359,PBCT-2F,
45,39_118_39,19.526517,PBCT-2F,
45,39_115_39,19.422893,PBCT-2F,
45,39_113_39,19.364376,PBCT-2F,
45,39_126_0,19.178553,PBCT-2F,
45,39_126_65,19.131512,PBCT-2F,
45,39_126_9,19.114169,PBCT-2F,
45,39_126_66,19.112341,PBCT-2F,
45,39_126_33,19.069564,PBCT-2F,
45,39_126_64,19.025765,PBCT-2F,
45,39_126_4,18.935747,PBCT-2F,
45,39_126_28,18.885060,PBCT-2F,
45,39_100_55,18.397303,PBCT-2F,
45,39_100_66,18.393718,PBCT-2F,
45,39_100_33,18.272800,PBCT-2F,
45,39_104_27,18.250364,PBCT-2F,
45,39_115_33,18.170700,PBCT-2F,
45,39_126_21,18.100396,PBCT-2F,
45,39_118_54,18.014091,PBCT-2F,
45,39_104_68,17.779019,PBCT-2F,
45,39_113_37,17.733267,PBCT-2F,
45,48_115_39,17.224576,PBCT-2F,
45,5_126_28,16.759292,PBCT-2F,
45,39_38_39,16.483060,PBCT-2F,
45,22_118_64,15.887373,PBCT-2F,
45,39_66_66,15.877134,PBCT-2F,
45,39_28_28,15.033066,D18,
46,39_126_39,20.375972,PBCT-2F,
46,39_83_39,19.947660,PBCT-2F,
46,39_135_39,19.817874,PBCT-2F,
46,39_130_39,19.782828,PBCT-2F,
46,39_100_39,19.613084,PBCT-2F,
46,39_104_39,19.602359,PBCT-2F,
46,39_118_39,19.526517,PBCT-2F,
46,39_115_39,19.422893,PBCT-2F,
46,39_132_39,19.384913,PBCT-2F,
46,39_113_39,19.364376,PBCT-2F,
46,39_126_0,19.178553,PBCT-2F,
46,39_126_65,19.131512,PBCT-2F,
46,39_126_9,19.114169,PBCT-2F,
46,39_126_66,19.112341,PBCT-2F,
46,39_126_33,19.069564,PBCT-2F,
46,39_126_64,19.025765,PBCT-2F,
46,39_126_4,18.935747,PBCT-2F,
46,39_83_6,18.695254,PBCT-2F,
46,39_135_0,18.653729,PBCT-2F,
46,39_126_37,18.536777,PBCT-2F,
46,39_135_4,18.298751,PBCT-2F,
46,39_130_36,18.078334,PBCT-2F,
46,39_113_4,18.029716,PBCT-2F,
46,67_135_39,17.955930,PBCT-2F,
46,29_126_65,17.883387,PBCT-2F,
46,39_130_8,17.855140,PBCT-2F,
46,39_115_34,17.837738,PBCT-2F,
46,47_115_39,17.794097,PBCT-2F,
46,39_115_45,17.696144,PBCT-2F,
46,39_130_53,17.643893,PBCT-2F,
46,39_0_0,16.725362,PBCT-2F,
46,39_4_4,15.128633,PBCT-2F,
47,39_126_39,20.375972,PBCT-2F,
47,39_83_39,19.947660,PBCT-2F,
47,39_135_39,19.817874,PBCT-2F,
47,39_130_39,19.782828,PBCT-2F,
47,39_100_39,19.613084,PBCT-2F,
47,39_104_39,19.602359,PBCT-2F,
47,39_118_39,19.526517,PBCT-2F,
47,39_115_39,19.422893,PBCT-2F,
47,39_132_39,19.384913,PBCT-2F,
47,39_113_39,19.364376,PBCT-2F,
47,39_126_0,19.178553,PBCT-2F,
47,39_126_65,19.131512,PBCT-2F,
47,39_126_9,19.114169,PBCT-2F,
47,39_126_66,19.112341,PBCT-2F,
47,39_126_33,19.069564,PBCT-2F,
47,39_126_64,19.025765,PBCT-2F,
47,39_126_63,19.018305,PBCT-2F,
47,39_135_6,18.542554,PBCT-2F,
47,62_104_39,18.505135,PBCT-2F,
47,39_126_42,18.393766,PBCT-2F,
47,39_0_39,18.154066,PBCT-2F,
47,39_132_9,17.994528,PBCT-2F,
47,39_104_38,17.966445,PBCT-2F,
47,39_83_7,17.896935,PBCT-2F,
47,39_118_59,17.722996,PBCT-2F,
47,61_126_64,17.643432,PBCT-2F,
47,39_113_3,17.623990,PBCT-2F,
47,39_118_18,17.570426,PBCT-2F,
47,39_113_23,17.510350,PBCT-2F,
47,39_44_39,17.321134,D18,
47,21_126_0,16.751422,PBCT-2F,
47,39_123_39,16.270891,D18,
48,39_126_39,20.375972,PBCT-2F,
48,39_83_39,19.947660,PBCT-2F,
48,39_135_39,19.817874,PBCT-2F,
48,39_130_39,19.782828,PBCT-2F,
48,39_100_39,19.613084,PBCT-2F,
48,39_104_39,19.602359,PBCT-2F,
48,39_118_39,19.526517,PBCT-2F,
48,39_115_39,19.422893,PBCT-2F,
48,39_132_39,19.384913,PBCT-2F,
48,39_113_39,19.364376,PBCT-2F,
48,39_126_0,19.178553,PBCT-2F,
48,39_126_65,19.131512,PBCT-2F,
48,39_126_9,19.114169,PBCT-2F,
48,39_126_66,19.112341,PBCT-2F,
48,39_126_33,19.069564,PBCT-2F,
48,39_126_27,19.045805,PBCT-2F,
48,39_126_27,19.045805,PBCT-2F,
48,39_126_64,19.025765,PBCT-2F,
48,39_83_0,18.609155,PBCT-2F,
48,39_130_56,18.447421,PBCT-2F,
48,39_126_42,18.393766,PBCT-2F,
48,39_126_52,18.324644,PBCT-2F,
48,15_83_39,18.232004,PBCT-2F,
48,39_83_41,18.216987,PBCT-2F,
48,39_104_43,18.033339,PBCT-2F,
48,39_115_27,18.006169,PBCT-2F,
48,65_126_33,17.957237,PBCT-2F,
48,39_135_50,17.691634,PBCT-2F,
48,1_126_64,17.669613,PBCT-2F,
48,39_132_8,17.651170,PBCT-2F,
48,39_118_42,17.479877,PBCT-2F,
48,39_93_39,16.197586,D18,
49,39_126_39,20.375972,PBCT-2F,
49,39_83_39,19.947660,PBCT-2F,
49,39_135_39,19.817874,PBCT-2F,
49,39_130_39,19.782828,PBCT-2F,
49,39_100_39,19.613084,PBCT-2F,
49,39_104_39,19.602359,PBCT-2F,
49,39_118_39,19.526517,PBCT-2F,
49,39_115_39,19.422893,PBCT-2F,
49,39_132_39,19.384913,PBCT-2F,
49,39_113_39,19.364376,PBCT-2F,
49,39_126_0,19.178553,PBCT-2F,
49,39_126_65,19.131512,PBCT-2F,
49,39_126_9,19.114169,PBCT-2F,
49,39_126_66,19.112341,PBCT-2F,
49,39_126_33,19.069564,PBCT-2F,
49,39_126_27,19.045805,PBCT-2F,
49,39_83_65,18.820530,PBCT-2F,
49,39_126_32,18.792224,PBCT-2F,
49,39_126_44,18.676509,PBCT-2F,
49,39_100_65,18.640794,PBCT-2F,
49,39_126_31,18.449159,PBCT-2F,
49,39_135_66,18.431560,PBCT-2F,
49,39_118_0,18.352359,PBCT-2F,
49,1_130_39,18.345122,PBCT-2F,
49,39_0_39,18.154066,PBCT-2F,
49,39_126_21,18.100396,PBCT-2F,
49,39_132_12,18.052711,PBCT-2F,
49,39_64_39,17.285999,PBCT-2F,
49,39_31_39,16.919406,D18,
49,22_126_33,16.622400,PBCT-2F,
49,39_17_39,16.096885,PBCT-2F,
49,39_33_33,15.140921,PBCT-2F,
50,39_126_39,20.375972,PBCT-2F,
50,39_83_39,19.947660,PBCT-2F,
50,39_135_39,19.817874,PBCT-2F,
50,39_130_39,19.782828,PBCT-2F,
50,39_100_39,19.613084,PBCT-2F,
50,39_104_39,19.602359,PBCT-2F,
50,39_118_39,19.526517,PBCT-2F,
50,39_115_39,19.422893,PBCT-2F,
50,39_132_39,19.384913,PBCT-2F,
50,39_113_39,19.364376,PBCT-2F,
50,39_126_0,19.178553,PBCT-2F,
50,39_126_65,19.131512,PBCT-2F,
50,39_126_9,19.114169,PBCT-2F,
50,39_126_66,19.112341,PBCT-2F,
50,39_126_33,19.069564,PBCT-2F,
50,39_126_27,19.045805,PBCT-2F,
50,39_126_60,19.020468,PBCT-2F,
50,39_83_33,18.545678,PBCT-2F,
50,39_135_33,18.457356,PBCT-2F,
50,39_104_27,18.250364,PBCT-2F,
50,39_126_16,18.176646,PBCT-2F,
50,39_100_47,18.133885,PBCT-2F,
50,19_126_39,18.129038,PBCT-2F,
50,39_118_4,18.025361,PBCT-2F,
50,39_126_48,17.862367,PBCT-2F,
50,39_101_39,17.489814,PBCT-2F,
50,53_126_65,17.123604,PBCT-2F,
50,39_0_0,16.725362,PBCT-2F,
50,39_65_65,16.008217,PBCT-2F,
50,39_65_65,16.008217,PBCT-2F,
50,39_9_9,15.026813,PBCT-2F,
50,39_41_9,14.774220,PBB-F,
51,39_126_39,20.375972,PBCT-2F,
51,39_83_39,19.947660,PBCT-2F,
51,39_135_39,19.817874,PBCT-2F,
51,39_130_39,19.782828,PBCT-2F,
51,39_100_39,19.613084,PBCT-2F,
51,39_104_39,19.602359,PBCT-2F,
51,39_118_39,19.526517,PBCT-2F,
51,39_115_39,19.422893,PBCT-2F,
51,39_132_39,19.384913,PBCT-2F,
51,39_113_39,19.364376,PBCT-2F,
51,39_126_0,19.178553,PBCT-2F,
51,39_126_65,19.131512,PBCT-2F,
51,39_126_9,19.114169,PBCT-2F,
51,39_126_66,19.112341,PBCT-2F,
51,39_126_33,19.069564,PBCT-2F,
51,39_126_27,19.045805,PBCT-2F,
51,39_86_0,18.767961,PBCT-2F,
51,39_126_36,18.679759,PBCT-2F,
51,39_83_27,18.645245,PBCT-2F,
51,9_83_39,18.619866,PBCT-2F,
51,39_113_65,18.277765,PBCT-2F,
51,39_126_18,18.249461,PBCT-2F,
51,39_83_59,18.171141,PBCT-2F,
51,39_104_60,18.123817,PBCT-2F,
51,39_126_21,18.100396,PBCT-2F,
51,39_113_33,18.025173,PBCT-2F,
51,39_115_34,17.837738,PBCT-2F,
51,67_115_39,17.638536,PBCT-2F,
51,39_113_3,17.623990,PBCT-2F,
51,39_75_39,16.351400,PBCT-2F,
51,39_25_39,16.013846,D18,
51,39_66_66,15.877134,PBCT-2F,
52,39_126_39,20.375972,PBCT-2F,
52,39_83_39,19.947660,PBCT-2F,
52,39_135_39,19.817874,PBCT-2F,
52,39_130_39,19.782828,PBCT-2F,
52,39_100_39,19.613084,PBCT-2F,
52,39_104_39,19.602359,PBCT-2F,
52,39_118_39,19.526517,PBCT-2F,
52,39_115_39,19.422893,PBCT-2F,
52,39_132_39,19.384913,PBCT-2F,
52,39_113_39,19.364376,PBCT-2F,
52,39_126_0,19.178553,PBCT-2F,
52,39_126_65,19.131512,PBCT-2F,
52,39_126_9,19.114169,PBCT-2F,
52,39_126_66,19.112341,PBCT-2F,
52,39_126_33,19.069564,PBCT-2F,
52,39_126_27,19.045805,PBCT-2F,
52,39_100_1,18.207244,PBCT-2F,
52,39_113_6,18.193853,PBCT-2F,
52,39_115_66,18.152414,PBCT-2F,
52,39_115_66,18.152414,PBCT-2F,
52,39_113_1,18.109549,PBCT-2F,
52,39_115_9,18.002838,PBCT-2F,
52,39_130_7,17.779448,PBCT-2F,
52,39_135_31,17.678697,PBCT-2F,
52,39_130_31,17.643951,PBCT-2F,
52,39_118_2,17.638727,PBCT-2F,
52,39_115_13,17.442640,PBCT-2F,
52,39_135_13,17.416411,PBCT-2F,
52,39_0_0,16.725362,PBCT-2F,
52,39_0_0,16.725362,PBCT-2F,
52,39_66_66,15.877134,PBCT-2F,
52,39_84_39,15.849378,PBB-F,
53,39_126_39,20.375972,PBCT-2F,
53,39_83_39,19.947660,PBCT-2F,
53,39_135_39,19.817874,PBCT-2F,
53,39_130_39,19.782828,PBCT-2F,
53,39_100_39,19.613084,PBCT-2F,
53,39_104_39,19.602359,PBCT-2F,
53,39_118_39,19.526517,PBCT-2F,
53,39_115_39,19.422893,PBCT-2F,
53,39_132_39,19.384913,PBCT-2F,
53,39_113_39,19.364376,PBCT-2F,
53,39_126_0,19.178553,PBCT-2F,
53,39_126_65,19.131512,PBCT-2F,
53,39_126_9,19.114169,PBCT-2F,
53,39_126_66,19.112341,PBCT-2F,
53,39_126_33,19.069564,PBCT-2F,
53,39_126_27,19.045805,PBCT-2F,
53,39_126_44,18.676509,PBCT-2F,
53,39_100_55,18.397303,PBCT-2F,
53,39_100_54,18.369824,PBCT-2F,
53,39_132_66,18.296062,PBCT-2F,
53,39_100_49,18.293318,PBCT-2F,
53,39_132_0,18.292450,PBCT-2F,
53,39_126_53,18.231417,PBCT-2F,
53,39_100_30,18.207929,PBCT-2F,
53,39_113_46,17.939955,PBCT-2F,
53,39_115_32,17.914803,PBCT-2F,
53,39_130_14,17.900292,PBCT-2F,
53,39_100_51,17.526699,PBCT-2F,
53,39_118_24,17.457839,PBCT-2F,
53,39_132_52,17.452860,PBCT-2F,
53,39_55_0,15.062514,PBB-F,
53,39_9_9,15.026813,PBCT-2F,
54,39_126_39,20.375972,PBCT-2F,
54,39_83_39,19.947660,PBCT-2F,
54,39_135_39,19.817874,PBCT-2F,
54,39_130_39,19.782828,PBCT-2F,
54,39_100_39,19.613084,PBCT-2F,
54,39_104_39,19.602359,PBCT-2F,
54,39_118_39,19.526517,PBCT-2F,
54,39_115_39,19.422893,PBCT-2F,
54,39_132_39,19.384913,PBCT-2F,
54,39_113_39,19.364376,PBCT-2F,
54,39_126_0,19.178553,PBCT-2F,
54,39_126_65,19.131512,PBCT-2F,
54,39_126_9,19.114169,PBCT-2F,
54,39_126_66,19.112341,PBCT-2F,
54,39_126_33,19.069564,PBCT-2F,
54,39_126_27,19.045805,PBCT-2F,
54,39_130_65,18.599376,PBCT-2F,
54,39_126_2,18.492187,PBCT-2F,
54,39_130_66,18.404870,PBCT-2F,
54,50_126_39,18.361401,PBCT-2F,
54,39_104_66,18.260647,PBCT-2F,
54,39_118_60,18.089450,PBCT-2F,
54,39_83_14,18.035871,PBCT-2F,
54,39_130_59,17.985201,PBCT-2F,
54,61_132_39,17.906793,PBCT-2F,
54,68_126_33,17.404374,PBCT-2F,
54,39_113_53,17.311681,PBCT-2F,
54,3_126_27,17.186129,PBCT-2F,
54,39_0_0,16.725362,PBCT-2F,
54,39_98_39,16.070902,PBB-F,
54,39_11_39,16.055255,D18,
54,39_16_39,16.017381,PBCT-2F,
55,39_126_39,20.375972,PBCT-2F,
55,39_83_39,19.947660,PBCT-2F,
55,39_135_39,19.817874,PBCT-2F,
55,39_130_39,19.782828,PBCT-2F,
55,39_100_39,19.613084,PBCT-2F,
55,39_104_39,19.602359,PBCT-2F,
55,39_118_39,19.526517,PBCT-2F,
55,39_115_39,19.422893,PBCT-2F,
55,39_132_39,19.384913,PBCT-2F,
55,39_113_39,19.364376,PBCT-2F,
55,39_126_0,19.178553,PBCT-2F,
55,39_126_65,19.131512,PBCT-2F,
55,39_126_9,19.114169,PBCT-2F,
55,39_126_66,19.112341,PBCT-2F,
55,39_126_33,19.069564,PBCT-2F,
55,39_126_27,19.045805,PBCT-2F,
55,39_126_54,18.845999,PBCT-2F,
55,39_126_52,18.324644,PBCT-2F,
55,39_83_26,18.278395,PBCT-2F,
55,39_100_33,18.272800,PBCT-2F,
55,11_115_39,18.154276,PBCT-2F,
55,39_130_67,17.974209,PBCT-2F,
55,4_118_39,17.953737,PBCT-2F,
55,39_104_14,17.666061,PBCT-2F,
55,39_113_59,17.654287,PBCT-2F,
55,39_115_8,17.597985,PBCT-2F,
55,39_115_23,17.521237,PBCT-2F,
55,35_126_33,17.410962,PBCT-2F,
55,39_42_39,16.821178,PBCT-2F,
55,39_65_65,16.008217,PBCT-2F,
55,39_66_66,15.877134,PBCT-2F,
55,39_9_9,15.026813,PBCT-2F,
56,39_126_39,20.375972,PBCT-2F,
56,39_83_39,19.947660,PBCT-2F,
56,39_135_39,19.817874,PBCT-2F,
56,39_130_39,19.782828,PBCT-2F,
56,39_100_39,19.613084,PBCT-2F,
56,39_104_39,19.602359,PBCT-2F,
56,39_118_39,19.526517,PBCT-2F,
56,39_115_39,19.422893,PBCT-2F,
56,39_132_39,19.384913,PBCT-2F,
56,39_113_39,19.364376,PBCT-2F,
56,39_126_0,19.178553,PBCT-2F,
56,39_126_65,19.131512,PBCT-2F,
56,39_126_9,19.114169,PBCT-2F,
56,39_126_66,19.112341,PBCT-2F,
56,39_126_33,19.069564,PBCT-2F,
56,39_126_27,19.045805,PBCT-2F,
56,39_83_65,18.820530,PBCT-2F,
56,39_126_38,18.694547,PBCT-2F,
56,39_115_65,18.574221,PBCT-2F,
56,39_135_33,18.457356,PBCT-2F,
56,39_104_4,18.166257,PBCT-2F,
56,39_83_8,18.082914,PBCT-2F,
56,58_135_39,17.956793,PBCT-2F,
56,30_126_65,17.896299,PBCT-2F,
56,23_104_39,17.739532,PBCT-2F,
56,39_132_11,17.725778,PBCT-2F,
56,28_126_0,17.702067,PBCT-2F,
56,39_60_39,17.669690,PBCT-2F,
56,39_115_59,17.600496,PBCT-2F,
56,39_130_21,17.532996,PBCT-2F,
56,36_126_27,17.373837,PBCT-2F,
56,39_128_0,14.339623,PBB-F,
57,39_126_39,20.375972,PBCT-2F,
57,39_83_39,19.947660,PBCT-2F,
57,39_135_39,19.817874,PBCT-2F,
57,39_130_39,19.782828,PBCT-2F,
57,39_100_39,19.613084,PBCT-2F,
57,39_104_39,19.602359,PBCT-2F,
57,39_118_39,19.526517,PBCT-2F,
57,39_115_39,19.422893,PBCT-2F,
57,39_132_39,19.384913,PBCT-2F,
57,39_113_39,19.364376,PBCT-2F,
57,39_126_6,19.229566,PBCT-2F,
57,39_126_0,19.178553,PBCT-2F,
57,39_126_65,19.131512,PBCT-2F,
57,39_126_9,19.114169,PBCT-2F,
57,39_126_66,19.112341,PBCT-2F,
57,39_126_33,19.069564,PBCT-2F,
57,39_126_27,19.045805,PBCT-2F,
57,60_126_39,18.920142,PBCT-2F,
57,39_126_36,18.679759,PBCT-2F,
57,39_100_65,18.640794,PBCT-2F,
57,39_126_14,18.391244,PBCT-2F,
57,39_130_27,18.230118,PBCT-2F,
57,39_115_9,18.002838,PBCT-2F,
57,39_100_67,17.824053,PBCT-2F,
57,39_130_22,17.459611,PBCT-2F,
57,39_132_52,17.452860,PBCT-2F,
57,39_115_52,17.435303,PBCT-2F,
57,39_108_33,17.416736,PBCT-2F,
57,22_104_39,17.324405,PBCT-2F,
57,39_72_39,16.559676,D18,
57,11_113_33,16.261582,PBCT-2F,
57,39_65_65,16.008217,PBCT-2F,
58,39_126_39,20.375972,PBCT-2F,
58,39_83_39,19.947660,PBCT-2F,
58,39_135_39,19.817874,PBCT-2F,
58,39_130_39,19.782828,PBCT-2F,
58,39_100_39,19.613084,PBCT-2F,
58,39_104_39,19.602359,PBCT-2F,
58,39_118_39,19.526517,PBCT-2F,
58,39_115_39,19.422893,PBCT-2F,
58,39_132_39,19.384913,PBCT-2F,
58,39_113_39,19.364376,PBCT-2F,
58,39_126_6,19.229566,PBCT-2F,
58,39_126_0,19.178553,PBCT-2F,
58,39_126_65,19.131512,PBCT-2F,
58,39_126_9,19.114169,PBCT-2F,
58,39_126_66,19.112341,PBCT-2F,
58,39_126_33,19.069564,PBCT-2F,
58,39_126_38,18.694547,PBCT-2F,
58,39_83_9,18.602879,PBCT-2F,
58,39_115_65,18.574221,PBCT-2F,
58,39_130_63,18.459603,PBCT-2F,
58,34_83_39,18.191680,PBCT-2F,
58,39_130_45,18.117282,PBCT-2F,
58,39_104_12,18.102615,PBCT-2F,
58,39_130_2,18.056446,PBCT-2F,
58,39_118_66,17.974904,PBCT-2F,
58,39_126_22,17.951609,PBCT-2F,
58,39_135_3,17.868333,PBCT-2F,
58,39_113_50,17.394387,PBCT-2F,
58,23_126_65,17.181554,PBCT-2F,
58,39_6_39,16.027442,PBCT-2F,
58,39_35_65,15.954882,D18,
58,39_66_66,15.877134,PBCT-2F,
59,39_126_39,20.375972,PBCT-2F,
59,39_83_39,19.947660,PBCT-2F,
59,39_135_39,19.817874,PBCT-2F,
59,39_130_39,19.782828,PBCT-2F,
59,39_100_39,19.613084,PBCT-2F,
59,39_104_39,19.602359,PBCT-2F,
59,39_118_39,19.526517,PBCT-2F,
59,39_115_39,19.422893,PBCT-2F,
59,39_132_39,19.384913,PBCT-2F,
59,39_113_39,19.364376,PBCT-2F,
59,39_126_6,19.229566,PBCT-2F,
59,39_126_0,19.178553,PBCT-2F,
59,39_126_65,19.131512,PBCT-2F,
59,39_126_9,19.114169,PBCT-2F,
59,39_126_66,19.112341,PBCT-2F,
59,39_126_33,19.069564,PBCT-2F,
59,39_126_64,19.025765,PBCT-2F,
59,39_126_36,18.679759,PBCT-2F,
59,60_83_39,18.661079,PBCT-2F,
59,39_100_0,18.570223,PBCT-2F,
59,39_125_39,18.550033,PBCT-2F,
59,39_126_14,18.391244,PBCT-2F,
59,39_113_6,18.193853,PBCT-2F,
59,39_113_9,18.182835,PBCT-2F,
59,39_118_33,18.176684,PBCT-2F,
59,0_126_6,17.982014,PBCT-2F,
59,39_100_31,17.711183,PBCT-2F,
59,11_126_66,17.414520,PBCT-2F,
59,39_45_39,16.500994,PBCT-2F,
59,39_66_66,15.877134,PBCT-2F,
59,39_124_33,15.113176,PBB-F,
59,39_6_6,14.851777,PBB-F,
60,39_126_39,20.375972,PBCT-2F,
60,39_83_39,19.947660,PBCT-2F,
60,39_135_39,19.817874,PBCT-2F,
60,39_130_39,19.782828,PBCT-2F,
60,39_100_39,19.613084,PBCT-2F,
60,39_104_39,19.602359,PBCT-2F,
60,39_118_39,19.526517,PBCT-2F,
60,39_115_39,19.422893,PBCT-2F,
60,39_132_39,19.384913,PBCT-2F,
60,39_113_39,19.364376,PBCT-2F,
60,39_126_6,19.229566,PBCT-2F,
60,39_126_0,19.178553,PBCT-2F,
60,39_126_65,19.131512,PBCT-2F,
60,39_126_9,19.114169,PBCT-2F,
60,39_126_66,19.112341,PBCT-2F,
60,39_126_33,19.069564,PBCT-2F,
60,39_134_39,18.695887,PBCT-2F,
60,39_130_33,18.496506,PBCT-2F,
60,30_135_39,18.375413,PBCT-2F,
60,39_126_18,18.249461,PBCT-2F,
60,39_135_2,18.063097,PBCT-2F,
60,39_132_56,18.010760,PBCT-2F,
60,15_115_39,17.979980,PBCT-2F,
60,40_83_39,17.795437,PBCT-2F,
60,39_132_67,17.536279,PBCT-2F,
60,39_130_13,17.532550,PBCT-2F,
60,57_118_39,17.447182,PBCT-2F,
60,45_126_9,17.271324,PBCT-2F,
60,48_118_39,17.259149,PBCT-2F,
60,39_45_39,16.500994,PBCT-2F,
60,39_65_65,16.008217,PBCT-2F,
60,39_6_6,14.851777,PBB-F,
61,39_126_39,20.375972,PBCT-2F,
61,39_83_39,19.947660,PBCT-2F,
61,39_135_39,19.817874,PBCT-2F,
61,39_130_39,19.782828,PBCT-2F,
61,39_100_39,19.613084,PBCT-2F,
61,39_104_39,19.602359,PBCT-2F,
61,39_118_39,19.526517,PBCT-2F,
61,39_115_39,19.422893,PBCT-2F,
