gen,pair,combined_abs,overlap,score
5,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
5,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
5,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
5,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
5,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
5,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
5,"[984, 453]",880.3745622523162,566.8066163357396,0.08807070700397601
5,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
5,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
5,"[896, 547]",741.528338563742,417.92626156004235,0.07233458839693771
5,"[984, 547]",883.146614088318,582.2177080123234,0.07177743599794623
5,"[936, 854]",794.2845728311526,479.4858797726918,0.07165028431382581
5,"[806, 881]",813.1008844950279,502.8677453907709,0.06950271391028418
5,"[933, 881]",804.5086090191012,500.9199326128801,0.0588285583383199
5,"[896, 848]",721.8955348043017,406.70332552275846,0.05698681191458263
5,"[896, 916]",734.6606031311078,422.00927434656495,0.05627277876639164
5,"[624, 854]",846.79767363754,558.6838291694401,0.04704067389771871
5,"[227, 929]",803.8369446114125,513.2096855534495,0.041382297371066856
5,"[158, 881]",847.2240736572137,566.410483240257,0.037383267819256216
5,"[806, 929]",681.6629357647204,378.01733575645994,0.0331287333707696
5,"[896, 735]",747.4559268781003,456.82616646945064,0.029555612681420318
5,"[102, 916]",789.6010409962482,505.8852104936013,0.029167542524091594
5,"[896, 655]",796.5232757797256,531.5822469378562,0.0055529623738716505
5,"[936, 234]",819.7460744666251,566.1702199545177,-0.004748484053757107
5,"[418, 916]",773.7450794649525,536.7409840199979,-0.0365261914058973
5,"[933, 854]",666.3978013223727,413.30755184076736,-0.037572803332279414
5,"[742, 929]",701.7297623508645,456.66275408804023,-0.04087151644297271
5,"[896, 226]",831.9409888220773,611.4531455908433,-0.04636690053612924
5,"[158, 929]",715.786124926906,478.6346309070475,-0.04849050490690365
5,"[936, 429]",907.9053056265712,712.6946357999195,-0.06417646457079329
5,"[158, 547]",695.4255615052027,474.47370203815825,-0.07439142549825925
5,"[219, 881]",945.8696452101838,766.102394106415,-0.07682983393261189
6,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
6,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
6,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
6,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
6,"[936, 881]",932.3953805278809,609.0032809529787,0.11210250045760517
6,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
6,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
6,"[984, 453]",880.3745622523162,566.8066163357396,0.08807070700397601
6,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
6,"[896, 779]",732.8279780627702,402.85459502044955,0.07901565137645167
6,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
6,"[896, 547]",741.528338563742,417.92626156004235,0.07233458839693771
6,"[984, 547]",883.146614088318,582.2177080123234,0.07177743599794623
6,"[936, 854]",794.2845728311526,479.4858797726918,0.07165028431382581
6,"[806, 881]",813.1008844950279,502.8677453907709,0.06950271391028418
6,"[933, 881]",804.5086090191012,500.9199326128801,0.0588285583383199
6,"[896, 848]",721.8955348043017,406.70332552275846,0.05698681191458263
6,"[896, 916]",734.6606031311078,422.00927434656495,0.05627277876639164
6,"[936, 547]",780.59686837587,491.8936974309151,0.033937068431437456
6,"[984, 807]",929.0425516195206,664.8124013907168,0.03240940726339081
6,"[896, 111]",794.0568360015103,535.1155084432809,-0.002975005120994134
6,"[451, 881]",870.5650362694993,626.4063438035357,-0.0066587529310681015
6,"[364, 854]",637.0675341421547,363.8429004785143,-0.016844704322579396
6,"[936, 810]",828.5927838912885,589.2435519045044,-0.02188680129804854
6,"[947, 854]",655.8573006714148,393.82355356302145,-0.02784360317760018
6,"[933, 824]",728.4020904371213,481.41542820408847,-0.032712042937672714
6,"[838, 854]",776.0655509444201,549.0689238226909,-0.04940069307276057
6,"[8, 930]",767.7296821770901,542.3896057938897,-0.053361478776351945
6,"[532, 929]",838.0248110239814,629.6263714968437,-0.06123144433662614
6,"[984, 114]",969.6592034066597,786.2043214595263,-0.06691473147254867
6,"[933, 453]",649.9380450310884,430.1754275080569,-0.08552355131333689
6,"[18, 916]",772.3136667005037,580.7380922048595,-0.0974800529524178
7,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
7,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
7,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
7,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
7,"[936, 881]",932.3953805278809,609.0032809529787,0.11210250045760517
7,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
7,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
7,"[984, 453]",880.3745622523162,566.8066163357396,0.08807070700397601
7,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
7,"[896, 779]",732.8279780627702,402.85459502044955,0.07901565137645167
7,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
7,"[896, 333]",722.3735888421135,393.98252482215185,0.07470946159831968
7,"[896, 453]",738.75628672774,414.1312142874534,0.07311879264975449
7,"[896, 547]",741.528338563742,417.92626156004235,0.07233458839693771
7,"[984, 547]",883.146614088318,582.2177080123234,0.07177743599794623
7,"[936, 854]",794.2845728311526,479.4858797726918,0.07165028431382581
7,"[806, 881]",813.1008844950279,502.8677453907709,0.06950271391028418
7,"[933, 881]",804.5086090191012,500.9199326128801,0.0588285583383199
7,"[501, 881]",829.4260218984783,543.6021224377112,0.04033830351452378
7,"[936, 547]",780.59686837587,491.8936974309151,0.033937068431437456
7,"[964, 453]",715.8397627640936,422.566112684564,0.026451787537124877
7,"[933, 929]",673.0706602887935,388.0851041269084,0.006412072826617821
7,"[596, 881]",969.9720487697505,740.5979685004966,-0.0055404470125342
7,"[925, 881]",861.3138740178049,615.9243087722297,-0.00695646818550999
7,"[465, 854]",753.7679990675381,508.83715098682296,-0.030134499825671568
7,"[689, 881]",979.4666253745442,782.7622817580316,-0.04716700003549257
7,"[13, 881]",981.8168580110106,795.1535757343732,-0.06008010857399504
7,"[102, 209]",956.8169882987585,783.7351702021089,-0.0834588327354131
7,"[299, 779]",743.3212350563316,537.646857455378,-0.08473942508503829
7,"[933, 453]",649.9380450310884,430.1754275080569,-0.08552355131333689
7,"[936, 239]",928.4534269197342,758.8951225661679,-0.09411454585396639
7,"[842, 779]",742.1296826123215,557.7925157330566,-0.11347764249900394
8,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
8,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
8,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
8,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
8,"[936, 881]",932.3953805278809,609.0032809529787,0.11210250045760517
8,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
8,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
8,"[984, 453]",880.3745622523162,566.8066163357396,0.08807070700397601
8,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
8,"[896, 779]",732.8279780627702,402.85459502044955,0.07901565137645167
8,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
8,"[896, 333]",722.3735888421135,393.98252482215185,0.07470946159831968
8,"[896, 453]",738.75628672774,414.1312142874534,0.07311879264975449
8,"[896, 547]",741.528338563742,417.92626156004235,0.07233458839693771
8,"[984, 547]",883.146614088318,582.2177080123234,0.07177743599794623
8,"[936, 854]",794.2845728311526,479.4858797726918,0.07165028431382581
8,"[102, 854]",810.1564808841648,506.5123753420833,0.06008761651905914
8,"[936, 929]",800.9574317975732,497.63191608476535,0.05773208345689235
8,"[936, 453]",777.8248165398682,471.1094793162303,0.05740422528911726
8,"[984, 929]",903.5071775100213,623.207204595609,0.04850699538898218
8,"[102, 453]",793.6967245928806,500.4094019618952,0.04280620991317613
8,"[896, 511]",794.8728011720663,501.89696338972016,0.04263710117195202
8,"[573, 881]",855.3322007016212,579.277137533332,0.03273122916443799
8,"[896, 516]",836.354799668803,558.1173469148977,0.03166313691153566
8,"[896, 856]",771.3731731251727,486.0463403566479,0.027493836325438614
8,"[896, 778]",830.4858580382141,558.7877681883676,0.02170072206805057
8,"[793, 881]",893.8965222383738,639.0750366425781,0.012473066442579284
8,"[896, 167]",838.2608740146537,585.3271837902093,-0.001721036931687736
8,"[936, 847]",826.6044821589836,572.0764048794042,-0.0020380811393160836
8,"[896, 145]",800.7683512766398,550.3548720295411,-0.012952663012504084
8,"[663, 547]",745.4331468687717,501.07120200234715,-0.0326429085268507
8,"[450, 779]",742.3158060849149,572.7887997097188,-0.13321225430654682
9,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
9,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
9,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
9,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
9,"[936, 881]",932.3953805278809,609.0032809529787,0.11210250045760517
9,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
9,"[896, 637]",697.9198237254442,347.0472757167539,0.09959447316619235
9,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
9,"[984, 453]",880.3745622523162,566.8066163357396,0.08807070700397601
9,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
9,"[896, 779]",732.8279780627702,402.85459502044955,0.07901565137645167
9,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
9,"[896, 333]",722.3735888421135,393.98252482215185,0.07470946159831968
9,"[896, 453]",738.75628672774,414.1312142874534,0.07311879264975449
9,"[896, 547]",741.528338563742,417.92626156004235,0.07233458839693771
9,"[984, 547]",883.146614088318,582.2177080123234,0.07177743599794623
9,"[936, 854]",794.2845728311526,479.4858797726918,0.07165028431382581
9,"[33, 881]",958.5641919503329,676.9010425682809,0.06187924754707563
9,"[896, 705]",898.7086332582139,615.5163498339493,0.05136179602376234
9,"[984, 929]",903.5071775100213,623.207204595609,0.04850699538898218
9,"[310, 881]",880.7587055556504,602.1155440428244,0.04152176856472434
9,"[915, 881]",865.6999370925455,588.1084294129944,0.036957988222569016
9,"[102, 547]",796.4687764288824,514.1557378595629,0.028735623980055358
9,"[655, 453]",731.682241346454,491.3063331785967,-0.04085008667485651
9,"[788, 930]",678.52270019536,443.6065820622381,-0.05929376575368808
9,"[621, 547]",656.9253893758948,423.4024730905805,-0.0656854965566476
9,"[984, 442]",953.0987500032988,772.2185213257518,-0.07382701983986639
9,"[896, 692]",823.3775288466614,631.9132596010702,-0.0869142974995013
9,"[741, 547]",793.6319588622325,605.8237447155589,-0.09803694907414917
9,"[896, 27]",847.506181791126,698.8164184096121,-0.138961587332387
9,"[652, 547]",769.2255540763313,618.6135856171759,-0.15282023328555383
9,"[936, 428]",948.7226862998684,831.8240511928955,-0.16016971964565052
10,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
10,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
10,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
10,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
10,"[936, 881]",932.3953805278809,609.0032809529787,0.11210250045760517
10,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
10,"[896, 549]",712.5122074959041,361.2762695232795,0.10314146547490124
10,"[896, 637]",697.9198237254442,347.0472757167539,0.09959447316619235
10,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
10,"[984, 453]",880.3745622523162,566.8066163357396,0.08807070700397601
10,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
10,"[896, 779]",732.8279780627702,402.85459502044955,0.07901565137645167
10,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
10,"[896, 333]",722.3735888421135,393.98252482215185,0.07470946159831968
10,"[896, 453]",738.75628672774,414.1312142874534,0.07311879264975449
10,"[896, 547]",741.528338563742,417.92626156004235,0.07233458839693771
10,"[984, 547]",883.146614088318,582.2177080123234,0.07177743599794623
10,"[174, 881]",873.1403806039925,572.3340156136262,0.06951429010400617
10,"[984, 768]",882.1142353047264,588.5700552535658,0.061701162766412576
10,"[936, 779]",771.8965078748982,468.0649360034458,0.05231009508264556
10,"[984, 929]",903.5071775100213,623.207204595609,0.04850699538898218
10,"[896, 891]",784.699309874547,492.9363887755744,0.038883054703177544
10,"[936, 547]",780.59686837587,491.8936974309151,0.033937068431437456
10,"[878, 854]",707.3971176165215,433.8287901006864,-0.0016290724858396555
10,"[166, 453]",718.6229866996865,461.85702009766965,-0.02170716379142651
10,"[490, 930]",634.9130510869197,377.10663967187173,-0.03788227746989678
10,"[75, 547]",777.7931093035019,567.5255596246953,-0.07137390292822332
10,"[89, 779]",694.4720069736015,477.5291876260608,-0.07994414015414195
10,"[995, 453]",667.7832168231862,465.3823722762984,-0.10495965627636425
10,"[896, 9]",855.4804994912037,697.4493215869011,-0.12481628021809216
10,"[371, 547]",817.1035474835809,655.7033987678234,-0.12837058681003344
10,"[411, 453]",769.2836775666805,603.4884815594219,-0.13253627547561925
11,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
11,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
11,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
11,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
11,"[936, 881]",932.3953805278809,609.0032809529787,0.11210250045760517
11,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
11,"[896, 549]",712.5122074959041,361.2762695232795,0.10314146547490124
11,"[896, 637]",697.9198237254442,347.0472757167539,0.09959447316619235
11,"[896, 683]",721.3385180994226,375.4765166195348,0.09781845949968529
11,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
11,"[984, 453]",880.3745622523162,566.8066163357396,0.08807070700397601
11,"[546, 881]",769.0504678157826,439.88494178101746,0.0855373527788631
11,"[896, 514]",801.3681824310968,481.5638304253756,0.07981985191694146
11,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
11,"[896, 779]",732.8279780627702,402.85459502044955,0.07901565137645167
11,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
11,"[896, 333]",722.3735888421135,393.98252482215185,0.07470946159831968
11,"[896, 453]",738.75628672774,414.1312142874534,0.07311879264975449
11,"[896, 547]",741.528338563742,417.92626156004235,0.07233458839693771
11,"[984, 547]",883.146614088318,582.2177080123234,0.07177743599794623
11,"[984, 929]",903.5071775100213,623.207204595609,0.04850699538898218
11,"[102, 547]",796.4687764288824,514.1557378595629,0.028735623980055358
11,"[896, 405]",834.6671491183005,589.8321198440128,-0.013287943418112957
11,"[896, 860]",823.3349917647474,576.8033696073238,-0.013400496550972418
11,"[896, 160]",813.2438226331864,569.102971733113,-0.018709872858788834
11,"[760, 453]",721.8683577200801,464.4440097386471,-0.02014717836169272
11,"[923, 333]",614.7774702171472,346.2397405120853,-0.027779349993544727
11,"[396, 333]",650.4172769076034,397.50174500545654,-0.041159154838563694
11,"[689, 881]",979.4666253745442,782.7622817580316,-0.04716700003549257
11,"[896, 7]",883.7173079635403,676.7326785147886,-0.053531752575587954
11,"[896, 688]",871.0914497915765,667.101400935411,-0.060179135594503386
11,"[836, 547]",748.7513716617543,540.3744764680176,-0.07999181421153012
12,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
12,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
12,"[984, 549]",854.1304830204803,508.0478832616029,0.12597577454212489
12,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
12,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
12,"[936, 881]",932.3953805278809,609.0032809529787,0.11210250045760517
12,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
12,"[896, 549]",712.5122074959041,361.2762695232795,0.10314146547490124
12,"[896, 637]",697.9198237254442,347.0472757167539,0.09959447316619235
12,"[896, 683]",721.3385180994226,375.4765166195348,0.09781845949968529
12,"[900, 881]",879.0320689734564,559.2350231254413,0.09610575313910741
12,"[984, 683]",862.9567936239986,544.6906695270917,0.09068879580802974
12,"[896, 752]",696.0188302704175,352.12058532789206,0.08988391761059611
12,"[984, 453]",880.3745622523162,566.8066163357396,0.08807070700397601
12,"[546, 881]",769.0504678157826,439.88494178101746,0.0855373527788631
12,"[896, 514]",801.3681824310968,481.5638304253756,0.07981985191694146
12,"[896, 854]",755.2160430190244,428.2397186227947,0.07971168002652046
12,"[984, 386]",897.7760471135454,593.3531309213294,0.07951202399706447
12,"[896, 779]",732.8279780627702,402.85459502044955,0.07901565137645167
12,"[102, 881]",948.2672885808934,652.549708546069,0.07848338043147796
12,"[896, 453]",738.75628672774,414.1312142874534,0.07311879264975449
12,"[896, 744]",744.7649046205478,426.3124665346321,0.06613819551091682
12,"[102, 854]",810.1564808841648,506.5123753420833,0.06008761651905914
12,"[760, 549]",695.624278488244,407.50773556856575,0.015324648064855145
12,"[984, 514]",942.9864579556728,702.2383968402132,0.003983237694185626
12,"[334, 881]",895.7176492957549,658.0285349332248,-0.01001896497262511
12,"[724, 929]",641.2498162380608,386.5625814204915,-0.040717222654822
12,"[546, 453]",614.4799038277699,357.0736439574836,-0.0427038771909542
12,"[546, 930]",600.4209605512688,340.9569200661494,-0.04290633539782224
12,"[102, 804]",822.5300291022381,614.0735753975783,-0.06440514607808168
12,"[546, 802]",629.1581090405328,394.5381488925625,-0.07004699657732799
12,"[896, 20]",904.6114025297138,767.904506144841,-0.1429784356051731
13,"[984, 881]",1034.9451262403288,702.4087901285327,0.14582863035986227
13,"[896, 881]",893.3268507157528,552.4606055887161,0.1272354938375474
13,"[984, 549]",854.1304830204803,508.0478832616029,0.12597577454212489
13,"[896, 929]",761.8889019854453,408.0726244723752,0.11694694219035517
13,"[984, 854]",896.8343185436004,565.409015563988,0.11536644388995415
13,"[936, 881]",932.3953805278809,609.0032809529787,0.11210250045760517
13,"[896, 930]",724.697343451239,375.23978401139294,0.10332379754487553
13,"[896, 549]",712.5122074959041,361.2762695232795,0.10314146547490124
13,"[896, 637]",697.9198237254442,347.0472757167539,0.09959447316619235
13,"[896, 683]",721.3385180994226,375.4765166195348,0.09781845949968529
13,"[900, 881]",879.0320689734564,559.2350231254413,0.09610575313910741
13,"[984, 683]",862.9567936239986,544.6906695270917,0.09068879580802974
